timestamp_ms,node-0
1425585865521.55,0.439041439519496
1425585866591.49,0.40206879596867
1425585867665.03,0.469458408314344
1425585868747.69,0.515199863559417
1425585869829.67,0.479497045569397
1425585870913.83,0.63681311844926
1425585871997.54,1.58879611248613
1425585873083.68,1.54599446302836
1425585874167.94,1.79910452145299
1425585875253.18,1.93299156212162
1425585876338.01,2.07114161775768
1425585877424.05,2.03131190347674
1425585878512.78,1.88997052888548
1425585879599.37,2.04503444745547
1425585880686.22,1.70236206870262
1425585881773.34,1.98992493543093
1425585882859.86,2.08315597808909
1425585883948.84,2.00327918063375
1425585885036.79,1.88606653163573
1425585886128.34,1.84667640404036
1425585887217.57,1.86915318390689
1425585888308.88,1.88239278964923
1425585889400.49,1.91677000311189
1425585890491.92,1.84383071570611
1425585891578.83,1.72763499007004
1425585892665.76,1.86212297967078
1425585893747.12,1.93632769845014
1425585894835.74,1.8599259090623
1425585895923.59,1.74970824482241
1425585897010.75,1.81157070184709
1425585898092.32,1.45490826441505
1425585899175.96,1.79219001376879
1425585900262.13,1.74783458993489
1425585901353.38,1.62490778923253
1425585902439.97,1.86921831575225
1425585903529.01,2.0393506412417
1425585904613.45,2.02444609625234
1425585905698.79,2.02520623123018
1425585906785.72,2.06638229808415
1425585907877.02,2.02398294801861
1425585908959.1,1.95022085856775
1425585910049.79,1.57718865710092
1425585911139.69,1.38449856794654
1425585912232.18,1.16716791952157
1425585913320.29,1.38528583800351
1425585914406.7,1.80994275556834
1425585915493.29,1.9141793029216
1425585916581.68,2.018269163449
1425585917668.74,1.84103993719442
1425585918753.03,1.98635102178215
1425585919839.79,2.06474843556668
1425585920926.87,2.02915140327533
1425585922015.28,1.96830678328545
1425585923102.59,1.8771040715283
1425585924186.53,1.89803179254645
1425585925271.49,0.525982383264071
1425585926342.88,0.0182556641008948
1425585927416.56,0.0438741899706989
1425585928506.13,0.0245927745100807
1425585929578.87,0.0125993894578538
1425585930669.92,0.0320158940956916
1425585931757.71,0.0175854046397468
1425585932859.38,0.0121783237733909
1425585933944.55,0.0399440579528205
1425585935044.66,0.015157605214323
1425585936141.04,0.0115021612395015
1425585937243.23,0.0535895618178476
1425585938335.66,0.0118933641633999
1425585939408.23,0.0363924196203856
1425585940496.8,0.0248487817056807
1425585941559.81,0.173269566897691
1425585942660.59,2.57628053427845
1425585943757.25,1.49901135698306
1425585944858.72,0.000747264130564159
1425585945924.74,0.000733554704107577
1425585947025.13,0.0342230878836669
1425585948090.27,0.000949526700886171
1425585949191.91,0.000588480867811371
1425585950268.82,0.000678780858140876
1425585951368.93,0.0011153713287691
1425585952457.14,0.000859472926708228
