timestamp_ms,node-0
1425585865521.55,0.128585131220901
1425585866591.49,0.120361134318196
1425585867665.03,0.119095722886733
1425585868747.69,0.132510142285112
1425585869829.67,0.146207466732855
1425585870913.83,0.257659712349349
1425585871997.54,0.0170114289473281
1425585873083.68,0.027927213803003
1425585874167.94,0.492844222960423
1425585875253.18,0.464613013284837
1425585876338.01,0.315966057645116
1425585877424.05,0.0165030747995918
1425585878512.78,0.014553343146827
1425585879599.37,0.0141657228163022
1425585880686.22,0.00278986834307597
1425585881773.34,0.00280589785045243
1425585882859.86,0.0204217037892893
1425585883948.84,0.0166262606519235
1425585885036.79,0.0156477455434993
1425585886128.34,0.0212486830309804
1425585887217.57,0.0152204817139402
1425585888308.88,0.0214855219750313
1425585889400.49,0.00290154055781009
1425585890491.92,0.00264899368817382
1425585891578.83,0.263181065477324
1425585892665.76,0.543716106067634
1425585893747.12,0.558265895751675
1425585894835.74,0.0468789439395091
1425585895923.59,0.00275626578189403
1425585897010.75,0.0155186066116671
1425585898092.32,0.0198074379337222
1425585899175.96,0.0225816271324063
1425585900262.13,0.0359786836414508
1425585901353.38,0.0241065667812142
1425585902439.97,0.0170443180058387
1425585903529.01,0.0296880572249966
1425585904613.45,0.0169034275667028
1425585905698.79,0.0167502833469762
1425585906785.72,0.0310646795318577
1425585907877.02,0.0165908377072304
1425585908959.1,0.0255420403339199
1425585910049.79,0.0268370862229282
1425585911139.69,0.019589340226646
1425585912232.18,0.0377512584725395
1425585913320.29,0.0170963121039988
1425585914406.7,0.0179878872441957
1425585915493.29,0.027240349723289
1425585916581.68,0.0164796146328716
1425585917668.74,0.0173131206976242
1425585918753.03,0.0237887263285218
1425585919839.79,0.0189536933774756
1425585920926.87,0.0240916253797713
1425585922015.28,0.00645333795829504
1425585923102.59,0.00355393658824211
1425585924186.53,0.0217345971857405
1425585925271.49,0.00878411678138324
1425585926342.88,0.00402177958729044
1425585927416.56,0.0146845581725747
1425585928506.13,0.00387930805905965
1425585929578.87,0.00393311340881905
1425585930669.92,0.0147442902522746
1425585931757.71,0.00407772165649068
1425585932859.38,0.00776164514453378
1425585933944.55,0.00639363872808507
1425585935044.66,0.00346581384938028
1425585936141.04,0.00994132120060399
1425585937243.23,0.003727510881435
1425585938335.66,0.00318926541564786
1425585939408.23,0.0109093590667677
1425585940496.8,0.0034401993117853
1425585941559.81,0.00400476379421734
1425585942660.59,0.0135895079869455
1425585943757.25,0.0038675709334919
1425585944858.72,0.011173271471163
1425585945924.74,0.00446379421851046
1425585947025.13,0.00346635045062375
1425585948090.27,0.0118991328587467
1425585949191.91,0.214928745405077
1425585950268.82,0.70763504232668
1425585951368.93,0.0105078768819698
1425585952457.14,0.00025617574733449
