timestamp_ms,node-0
1425585865521.55,0.289852969718953
1425585866591.49,0.261883524631977
1425585867665.03,0.272953095681362
1425585868747.69,0.324168042128953
1425585869829.67,0.319720349030978
1425585870913.83,0.405227536233764
1425585871997.54,0.953087554078104
1425585873083.68,0.923788312036268
1425585874167.94,1.08342803425345
1425585875253.18,1.19760481340105
1425585876338.01,1.28424657104637
1425585877424.05,1.2349109275545
1425585878512.78,1.16873498096576
1425585879599.37,1.23966681641181
1425585880686.22,1.03691434042577
1425585881773.34,1.23023923838338
1425585882859.86,1.25917971542783
1425585883948.84,1.24021287739252
1425585885036.79,1.16731617445458
1425585886128.34,1.12295768326516
1425585887217.57,1.15524495796423
1425585888308.88,1.1475004342626
1425585889400.49,1.12924512939087
1425585890491.92,1.09328558197623
1425585891578.83,1.010186291559
1425585892665.76,1.15083224924344
1425585893747.12,1.20176264509914
1425585894835.74,1.13565590304704
1425585895923.59,1.05932222691599
1425585897010.75,1.12078400558005
1425585898092.32,0.812955020411904
1425585899175.96,1.09381547238909
1425585900262.13,1.07925433708972
1425585901353.38,0.961589493699885
1425585902439.97,1.14458055421281
1425585903529.01,1.23796752152528
1425585904613.45,1.25379658576283
1425585905698.79,1.24719461678671
1425585906785.72,1.25325737689814
1425585907877.02,1.24577127203457
1425585908959.1,1.20226730285456
1425585910049.79,0.915134170681993
1425585911139.69,0.787802538704323
1425585912232.18,0.639640608377642
1425585913320.29,0.72306769382389
1425585914406.7,1.11633954687068
1425585915493.29,1.14959202823663
1425585916581.68,1.23690911885546
1425585917668.74,1.1370203350116
1425585918753.03,1.21041727740556
1425585919839.79,1.27860299561416
1425585920926.87,1.26298644840231
1425585922015.28,1.1987816350104
1425585923102.59,1.16144082271553
1425585924186.53,1.17528716152599
1425585925271.49,0.28881052507158
1425585926342.88,0.00735848644327688
1425585927416.56,0.00303631106686671
1425585928506.13,4.55418265970972e-05
1425585929578.87,0.00010311722862194
1425585930669.92,8.1022882383742e-05
1425585931757.71,7.01817421179876e-05
1425585932859.38,0.00117460863213694
1425585933944.55,6.7050313654635e-05
1425585935044.66,0.00164445121381254
1425585936141.04,0.000134993326093303
1425585937243.23,0.00235530365726968
1425585938335.66,3.74632723020842e-05
1425585939408.23,0.00197491339958805
1425585940496.8,9.67314856991246e-05
1425585941559.81,0.00171093967440721
1425585942660.59,0.00327878949830276
1425585943757.25,0.00170886432457932
1425585944858.72,3.69106748993322e-05
1425585945924.74,0.000112916265918655
1425585947025.13,0.0306855217661886
1425585948090.27,8.26445243826576e-05
1425585949191.91,4.68683100057022e-05
1425585950268.82,8.1935340184048e-05
1425585951368.93,0.000131696846683903
1425585952457.14,3.13781358613764e-05
