timestamp_ms,node-0
1425585865521.55,0.652057491166229
1425585866591.49,0.00993229487818981
1425585867665.03,0.0148688865055649
1425585868747.69,0.0387235100617308
1425585869829.67,0.0102172195415396
1425585870913.83,0.0121257029454683
1425585871997.54,0.0357880257614765
1425585873083.68,0.00660949482571706
1425585874167.94,0.0455421177164635
1425585875253.18,0.0148294894629937
1425585876338.01,0.0204926388457294
1425585877424.05,0.0890977353685129
1425585878512.78,0.0182800706851401
1425585879599.37,0.0587558240329047
1425585880686.22,0.323105085641852
1425585881773.34,0.567681322645932
1425585882859.86,0.61100782596386
1425585883948.84,0.0590864893331677
1425585885036.79,0.00203069635475444
1425585886128.34,0.0167178436019413
1425585887217.57,0.00285555030229838
1425585888308.88,0.00248655786291067
1425585889400.49,0.0209118107690605
1425585890491.92,0.00400834984745544
1425585891578.83,0.00134147978249697
1425585892665.76,0.022341798944984
1425585893747.12,0.00163377212445174
1425585894835.74,0.00404457158004722
1425585895923.59,0.0291113666011795
1425585897010.75,0.0136619689841045
1425585898092.32,0.0381117647444951
1425585899175.96,0.00395146305458784
1425585900262.13,0.00126106051402667
1425585901353.38,0.0273522886597938
1425585902439.97,0.00269976694311175
1425585903529.01,0.00113088771378893
1425585904613.45,0.268637534340748
1425585905698.79,0.529209490562816
1425585906785.72,0.432853594610142
1425585907877.02,0.0805596344418804
1425585908959.1,0.0121894204196562
1425585910049.79,0.0261104333311099
1425585911139.69,0.0070350194394106
1425585912232.18,0.00138049411297256
1425585913320.29,0.0186207249264567
1425585914406.7,0.00291443217215532
1425585915493.29,0.00118533291841481
1425585916581.68,0.0246598146335445
1425585917668.74,0.297156553997464
1425585918753.03,0.519089311644554
1425585919839.79,0.12517147647836
1425585920926.87,0.0146315568834949
1425585922015.28,0.0331860566484535
1425585923102.59,0.452085027738771
1425585924186.53,0.523804893897903
1425585925271.49,0.164586412797851
1425585926342.88,0.00260150484833583
1425585927416.56,0.00141962852102668
1425585928506.13,0.0236194986571446
1425585929578.87,0.00172880063651244
1425585930669.92,0.00254110672866496
1425585931757.71,0.0170998909091236
1425585932859.38,0.00298297696501228
1425585933944.55,0.0144750192107418
1425585935044.66,0.0116096377519113
1425585936141.04,0.00163398437819057
1425585937243.23,0.0198393717620947
1425585938335.66,0.00323202422209126
1425585939408.23,0.00163260382855778
1425585940496.8,0.018198757779421
1425585941559.81,0.00426698521964066
1425585942660.59,0.0035667925430187
1425585943757.25,0.017077751081442
1425585944858.72,0.00352079230768719
1425585945924.74,0.000417718234030732
1425585947025.13,0.0253989455814778
1425585948090.27,0.0018792053092339
1425585949191.91,0.0235447592037527
1425585950268.82,0.00520759040803224
1425585951368.93,0.426315747775546
1425585952457.14,0.96708217970488
