timestamp_ms,node-0
1425585865521.55,0.449277687064181
1425585866591.49,0.462624772517076
1425585867665.03,1.01507728482268
1425585868747.69,1.80918261043189
1425585869829.67,2.79795732513319
1425585870913.83,2.63566647835846
1425585871997.54,1.67456902715012
1425585873083.68,1.59498562739274
1425585874167.94,1.57981968492066
1425585875253.18,1.86279766520897
1425585876338.01,2.05620793429271
1425585877424.05,1.95654669493978
1425585878512.78,1.91283462415847
1425585879599.37,2.02823201367344
1425585880686.22,1.92645475290566
1425585881773.34,2.00613163763563
1425585882859.86,2.05239217493853
1425585883948.84,2.01740446326143
1425585885036.79,1.86660276220664
1425585886128.34,1.77738606863045
1425585887217.57,1.78912890201695
1425585888308.88,1.71840610078244
1425585889400.49,1.36511582649179
1425585890491.92,1.77629525432362
1425585891578.83,1.60290194178595
1425585892665.76,1.70742389364396
1425585893747.12,1.72052506119883
1425585894835.74,1.86409351165007
1425585895923.59,1.664559856088
1425585897010.75,1.80208307276409
1425585898092.32,1.72135942687847
1425585899175.96,1.54144126608884
1425585900262.13,1.67773573572563
1425585901353.38,1.55856123619702
1425585902439.97,1.3376782681882
1425585903529.01,1.44738167143691
1425585904613.45,1.63329038738944
1425585905698.79,1.07580549730663
1425585906785.72,1.34639769261949
1425585907877.02,1.13800594468368
1425585908959.1,1.44908972884617
1425585910049.79,1.72991682637809
1425585911139.69,1.79591629909391
1425585912232.18,1.73590267274957
1425585913320.29,1.67536455691906
1425585914406.7,1.59264970313139
1425585915493.29,1.6302796019784
1425585916581.68,1.26754189597638
1425585917668.74,1.56491597456047
1425585918753.03,1.80146420111806
1425585919839.79,1.84492884259921
1425585920926.87,1.90701416548416
1425585922015.28,1.96972913527138
1425585923102.59,1.96763490881983
1425585924186.53,1.87782043842698
1425585925271.49,0.505015635348007
1425585926342.88,0.0148563721855714
1425585927416.56,0.0526653283496226
1425585928506.13,0.0113163578193265
1425585929578.87,0.034651577156195
1425585930669.92,0.0264943578888954
1425585931757.71,0.0121137218827234
1425585932859.38,0.0536674069301753
1425585933944.55,0.0159311125032819
1425585935044.66,0.0153132914832281
1425585936141.04,0.050205775941024
1425585937243.23,0.014572742316544
1425585938335.66,0.0112033098375651
1425585939408.23,0.388028414438797
1425585940496.8,2.94363460390694
1425585941559.81,1.03286403882695
1425585942660.59,0.0015962389880223
1425585943757.25,0.0013251510189743
1425585944858.72,0.000789614808513392
1425585945924.74,0.000938682183886197
1425585947025.13,0.00114953255071833
1425585948090.27,0.00279689676250237
1425585949191.91,0.000981509481714162
1425585950268.82,0.000938636332969397
1425585951368.93,0.00260144199731472
1425585952457.14,0.000928668213190563
