timestamp_ms,CPU_000,CPU_001,CPU_002,CPU_003,CPU_004,CPU_005,CPU_006,CPU_007
1424904532915.44,2.66452624198123,0,0,0,0,0,0,0
1424904536494.3,0,0,0,0,0,0,0,0
1424904539496.22,0,0,0,0,0,0,0,0
1424904542498.77,0,0,0,0,0,0,0,0
1424904545501.49,0,0,0,0,0,0,0,0
1424904548503.95,0,0,0,0,0,0,0,0
1424904551507.05,0,0,0,0,0,0,0,0
1424904554510.21,0,0,0,0,0,0,0,0
1424904557514.29,1.33152242815598,0,0,0,0,0,0,0
1424904560517.78,0.665892014457465,0,0,0,0,0,0,0
1424904563523.43,7.65225516852945,0,0,0,0,0,0,0
1424904566530.44,91.1204150003333,0,0,0,0,0,0,0
1424904569533.69,40.9556313993174,0,0,0,0,0,0,0
1424904572537.37,40.9497658877773,0,0,0,0,0,0,0
1424904575540.38,4.32899025131688,0,0,0,0,0,0,0
1424904578543.04,1.99822813364712,0,0,0,0,0,0,0
1424904581546.99,7.98948064718499,0,0,0,0,0,0,0
1424904584550.06,2.996933070202,0,0,0,0,0,0,0
1424904587552.57,5.99498417705694,0,0,0,0,0,0,0
1424904590555.04,0.999177353736348,0,0,0,0,0,0,0
1424904593558.87,4.32780805234983,0,0,0,0,0,0,0
