timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1427871323000,0.00,0.00,89.60,0.00,0.00,0.00,0.00,0.00,4.36,6.04
1427871326000,0.00,0.00,90.30,0.00,0.00,0.00,0.33,0.00,2.34,7.02
1427871329000,0.00,0.00,91.89,0.00,0.00,0.00,0.34,0.00,2.70,5.07
1427871332000,0.00,0.00,89.80,0.00,0.00,0.00,0.68,0.00,3.06,6.46
1427871335000,0.00,0.00,87.46,0.00,0.00,0.00,1.02,0.00,3.05,8.47
1427871338000,0.00,0.00,88.54,0.00,0.00,0.00,1.04,0.00,3.12,7.29
1427871341000,0.00,0.00,89.66,0.00,0.00,0.00,1.38,0.00,2.41,6.55
1427871344000,0.00,0.00,87.97,0.00,0.00,0.00,1.03,0.00,3.78,7.22
1427871347000,0.00,0.00,88.74,0.00,0.00,0.00,1.37,0.00,2.73,7.17
1427871350000,0.00,0.00,91.86,0.00,0.00,0.00,0.68,0.00,2.03,5.42
1427871353000,0.00,0.00,84.88,0.00,0.00,0.00,1.37,0.00,2.75,11.00
1427871356000,0.00,0.00,90.14,0.00,0.00,0.00,0.34,0.00,4.08,5.44
1427871359000,0.00,0.00,91.16,0.00,0.00,0.00,0.34,0.00,2.38,6.12
1427871362000,0.00,0.00,88.78,0.00,0.00,0.00,0.68,0.00,2.38,8.16
1427871365000,0.00,0.00,80.20,0.00,0.00,0.00,0.34,0.00,8.72,10.74
1427871368000,0.00,0.00,92.88,0.00,0.00,0.00,0.34,0.00,3.39,3.39
1427871371000,0.00,0.00,97.98,0.00,0.00,0.00,0.67,0.00,0.67,0.67
1427871374000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871377000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871380000,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1427871383000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871386000,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.33,0.67
1427871389000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871392000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871395000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871398000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871401000,0.00,0.00,96.31,0.00,0.00,0.00,0.00,0.00,1.34,2.35
