timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1427871323000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871326000,0.00,0.00,99.66,0.00,0.00,0.00,0.00,0.00,0.00,0.34
1427871329000,0.00,0.00,99.00,0.00,0.00,0.00,0.33,0.00,0.00,0.67
1427871332000,0.00,0.00,94.22,0.00,0.00,0.00,0.00,0.00,0.34,5.44
1427871335000,0.00,0.00,94.83,0.00,0.00,0.00,0.34,0.00,1.38,3.45
1427871338000,0.00,0.00,97.77,0.00,0.00,0.00,0.37,0.00,0.74,1.12
1427871341000,0.00,0.00,98.58,0.00,0.00,0.00,0.35,0.00,0.35,0.71
1427871344000,0.00,0.00,96.18,0.00,0.00,0.00,0.69,0.00,1.04,2.08
1427871347000,0.00,0.00,98.63,0.00,0.00,0.00,0.34,0.00,0.68,0.34
1427871350000,0.00,0.00,98.31,0.00,0.00,0.00,0.34,0.00,0.68,0.68
1427871353000,0.00,0.00,96.88,0.00,0.00,0.00,1.04,0.00,1.04,1.04
1427871356000,0.00,0.00,97.99,0.00,0.00,0.00,0.34,0.00,1.01,0.67
1427871359000,0.00,0.00,98.32,0.00,0.00,0.00,0.00,0.00,0.67,1.01
1427871362000,0.00,0.00,98.99,0.00,0.00,0.00,0.00,0.00,0.34,0.67
1427871365000,0.00,0.00,99.34,0.00,0.00,0.00,0.00,0.00,0.33,0.33
1427871368000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871371000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871374000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871377000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871380000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871383000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871386000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871389000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871392000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871395000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871398000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871401000,0.00,0.00,94.31,0.00,0.00,0.00,0.00,0.00,0.67,5.02
