timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1427871323000,0.00,0.00,92.03,0.00,0.00,0.00,0.33,0.00,1.66,5.98
1427871326000,0.00,0.00,86.58,0.00,0.00,0.00,0.34,0.00,2.01,11.07
1427871329000,0.00,0.00,94.31,0.00,0.00,0.00,0.33,0.00,1.67,3.68
1427871332000,0.00,0.00,83.56,0.00,0.00,0.00,0.00,0.00,2.01,14.43
1427871335000,0.00,0.00,92.26,0.00,0.00,0.00,0.34,0.00,2.02,5.39
1427871338000,0.00,0.00,89.30,0.00,0.00,0.00,0.67,0.00,2.01,8.03
1427871341000,0.00,0.00,92.57,0.34,0.00,0.00,0.00,0.00,1.35,5.74
1427871344000,0.00,0.00,95.00,0.00,0.00,0.00,0.33,0.00,1.00,3.67
1427871347000,0.00,0.00,87.84,0.00,0.00,0.00,0.34,0.00,2.70,9.12
1427871350000,0.00,0.00,82.27,0.00,0.00,0.00,0.67,0.00,4.01,13.04
1427871353000,0.00,0.00,77.03,0.00,0.00,0.00,0.34,0.00,3.38,19.26
1427871356000,0.00,0.00,85.23,0.00,0.00,0.00,0.34,0.00,2.35,12.08
1427871359000,0.00,0.00,82.15,0.00,0.00,0.00,0.67,0.00,2.69,14.48
1427871362000,0.00,0.00,81.82,0.00,0.00,0.00,0.34,0.00,3.70,14.14
1427871365000,0.00,0.00,88.26,0.00,0.00,0.00,0.67,0.00,1.68,9.40
1427871368000,0.00,0.00,96.66,0.00,0.00,0.00,0.00,0.00,0.33,3.01
1427871371000,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.67,1.33
1427871374000,0.00,0.00,96.99,0.00,0.00,0.00,0.00,0.00,0.33,2.68
1427871377000,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.33,0.67
1427871380000,0.00,0.00,96.01,0.33,0.00,0.00,0.00,0.00,0.33,3.32
1427871383000,0.00,0.00,99.33,0.00,0.00,0.00,0.00,0.00,0.00,0.67
1427871386000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.33,1.00
1427871389000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.33,1.00
1427871392000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.33,1.00
1427871395000,0.00,0.00,96.31,0.00,0.00,0.00,0.00,0.00,0.34,3.36
1427871398000,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.33,0.67
1427871401000,0.00,0.00,94.33,0.00,0.00,0.00,0.00,0.00,1.67,4.00
