timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1427871323000,0.00,0.00,95.62,0.00,0.00,0.00,0.67,0.00,1.68,2.02
1427871326000,0.00,0.00,96.96,0.00,0.00,0.00,1.01,0.00,1.01,1.01
1427871329000,0.00,0.00,95.59,0.00,0.00,0.00,1.36,0.00,1.69,1.36
1427871332000,0.00,0.00,91.07,0.00,0.00,0.00,2.06,0.00,3.78,3.09
1427871335000,0.00,0.00,88.85,0.00,0.00,0.00,3.83,0.00,4.53,2.79
1427871338000,0.00,0.00,92.04,0.00,0.00,0.00,2.08,0.00,2.77,3.11
1427871341000,0.00,0.00,96.88,0.00,0.00,0.00,1.04,0.00,1.39,0.69
1427871344000,0.00,0.00,95.55,0.00,0.00,0.00,1.03,0.00,1.37,2.05
1427871347000,0.00,0.00,97.61,0.00,0.00,0.00,0.00,0.00,1.37,1.02
1427871350000,0.00,0.00,98.64,0.00,0.00,0.00,0.34,0.00,0.34,0.68
1427871353000,0.00,0.00,96.60,0.00,0.00,0.00,0.34,0.00,1.36,1.70
1427871356000,0.00,0.00,98.31,0.00,0.00,0.00,0.34,0.00,1.01,0.34
1427871359000,0.00,0.00,98.66,0.00,0.00,0.00,0.34,0.00,0.34,0.67
1427871362000,0.00,0.00,97.30,0.00,0.00,0.00,0.34,0.00,1.01,1.35
1427871365000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.00,0.34,1.01
1427871368000,0.00,0.00,98.31,0.00,0.00,0.00,0.68,0.00,0.68,0.34
1427871371000,0.00,0.00,98.99,0.00,0.00,0.00,0.34,0.00,0.34,0.34
1427871374000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871377000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871380000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871383000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871386000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871389000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871392000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871395000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871398000,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1427871401000,0.00,0.00,98.66,0.00,0.00,0.00,0.33,0.00,0.67,0.33
