timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1427871323000,0.00,0.00,94.28,0.00,0.00,0.00,0.00,0.00,2.02,3.70
1427871326000,0.00,0.00,90.30,0.00,0.00,0.00,0.33,0.00,3.34,6.02
1427871329000,0.00,0.00,89.60,0.00,0.00,0.00,0.34,0.00,2.68,7.38
1427871332000,0.00,0.00,81.76,0.00,0.00,0.00,0.34,0.00,2.70,15.20
1427871335000,0.00,0.00,88.78,0.00,0.00,0.00,0.34,0.00,2.72,8.16
1427871338000,0.00,0.00,87.92,0.00,0.00,0.00,0.67,0.00,4.03,7.38
1427871341000,0.00,0.00,90.24,0.00,0.00,0.00,0.67,0.00,2.69,6.40
1427871344000,0.00,0.00,86.58,0.00,0.00,0.00,1.01,0.00,3.36,9.06
1427871347000,0.00,0.00,87.12,0.00,0.00,0.00,0.34,0.00,2.71,9.83
1427871350000,0.00,0.00,95.30,0.00,0.00,0.00,0.34,0.00,1.68,2.68
1427871353000,0.00,0.00,88.89,0.00,0.00,0.00,0.67,0.00,3.03,7.41
1427871356000,0.00,0.00,89.90,0.00,0.00,0.00,0.67,0.00,3.03,6.40
1427871359000,0.00,0.00,90.57,0.00,0.00,0.00,0.67,0.00,2.36,6.40
1427871362000,0.00,0.00,87.76,0.00,0.00,0.00,0.34,0.00,2.38,9.52
1427871365000,0.00,0.00,91.92,0.00,0.00,0.00,0.34,0.00,2.36,5.39
1427871368000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.00,0.34,1.01
1427871371000,0.00,0.00,97.32,0.00,0.00,0.00,0.00,0.00,0.67,2.01
1427871374000,0.00,0.00,91.64,0.00,0.00,0.00,0.00,0.00,4.35,4.01
1427871377000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.33,1.00
1427871380000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.00,0.33,1.00
1427871383000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.33,1.00
1427871386000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.33,1.00
1427871389000,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.33,0.67
1427871392000,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.33,0.67
1427871395000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.33,1.00
1427871398000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.67,0.67
1427871401000,0.00,0.00,93.94,0.00,0.00,0.00,0.00,0.00,1.35,4.71
