timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1432111047000,0.00,0.00,97.33,0.00,0.00,0.00,0.00,0.00,2.33,0.33
1432111050000,0.00,0.00,99.33,0.00,0.00,0.00,0.00,0.00,0.33,0.33
1432111053000,0.00,4.01,94.65,0.00,0.00,0.00,0.00,0.00,1.34,0.00
1432111056000,0.00,15.33,79.67,0.33,0.00,0.00,0.00,0.00,4.00,0.67
1432111059000,0.00,4.68,93.31,0.00,0.00,0.00,0.00,0.00,1.34,0.67
1432111062000,0.00,19.13,77.85,0.00,0.00,0.00,0.00,0.00,2.35,0.67
1432111065000,0.00,36.00,60.67,0.00,0.00,0.00,0.00,0.00,3.00,0.33
1432111068000,0.00,37.92,59.40,0.00,0.00,0.00,0.00,0.00,2.01,0.67
1432111071000,0.00,45.61,51.69,0.00,0.00,0.00,0.00,0.00,2.70,0.00
1432111074000,0.00,48.48,49.16,0.00,0.00,0.00,0.00,0.00,1.68,0.67
1432111077000,0.00,36.91,60.07,0.00,0.00,0.00,0.00,0.00,2.01,1.01
