timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1432111047000,0.00,49.67,49.67,0.00,0.00,0.00,0.00,0.00,0.65,0.00
1432111050000,0.00,2.68,96.64,0.34,0.00,0.00,0.00,0.00,0.34,0.00
1432111053000,0.00,6.00,93.33,0.00,0.00,0.00,0.00,0.00,0.67,0.00
1432111056000,0.00,10.85,88.47,0.00,0.00,0.00,0.00,0.00,0.68,0.00
1432111059000,0.00,28.47,68.81,0.00,0.00,0.00,0.00,0.00,2.71,0.00
1432111062000,0.00,37.71,60.27,0.00,0.00,0.00,0.00,0.00,2.02,0.00
1432111065000,0.00,52.51,44.48,0.00,0.00,0.00,0.33,0.00,2.01,0.67
1432111068000,0.00,45.15,52.84,0.00,0.00,0.00,0.00,0.00,2.01,0.00
1432111071000,0.00,44.44,53.87,0.00,0.00,0.00,0.00,0.00,1.68,0.00
1432111074000,0.00,42.95,55.03,0.00,0.00,0.00,0.00,0.00,1.68,0.34
1432111077000,0.00,45.15,52.84,0.00,0.00,0.00,0.00,0.00,1.67,0.33
