timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1432111047000,0.00,16.50,81.14,0.00,0.00,0.00,0.34,0.00,1.01,1.01
1432111050000,0.00,13.31,81.23,0.00,0.00,0.00,0.00,0.00,3.75,1.71
1432111053000,0.00,15.02,74.06,0.34,0.00,0.00,0.68,0.00,7.17,2.73
1432111056000,0.00,18.09,72.70,0.00,0.00,0.00,0.68,0.00,6.14,2.39
1432111059000,0.00,41.24,52.23,0.00,0.00,0.00,0.34,0.00,4.81,1.37
1432111062000,0.00,36.27,58.64,0.00,0.00,0.00,0.00,0.00,3.73,1.36
1432111065000,0.00,42.52,52.04,0.00,0.00,0.00,0.34,0.00,3.74,1.36
1432111068000,0.00,49.33,46.67,0.00,0.00,0.00,0.33,0.00,3.00,0.67
1432111071000,0.00,47.65,49.33,0.00,0.00,0.00,0.00,0.00,2.68,0.34
1432111074000,0.00,57.05,39.60,0.00,0.00,0.00,0.34,0.00,2.35,0.67
1432111077000,0.00,42.42,52.86,0.00,0.00,0.00,0.00,0.00,3.70,1.01
