timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1432111047000,0.00,46.49,52.51,0.00,0.00,0.00,0.00,0.00,0.67,0.33
1432111050000,0.00,36.12,63.21,0.00,0.00,0.00,0.00,0.00,0.67,0.00
1432111053000,0.00,5.74,93.58,0.00,0.00,0.00,0.00,0.00,0.34,0.34
1432111056000,0.00,11.67,87.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00
1432111059000,0.00,27.52,72.15,0.00,0.00,0.00,0.00,0.00,0.34,0.00
1432111062000,0.00,48.66,50.00,0.34,0.00,0.00,0.00,0.00,1.01,0.00
1432111065000,0.00,38.93,59.40,0.00,0.00,0.00,0.00,0.00,1.68,0.00
1432111068000,0.00,44.52,52.82,0.00,0.00,0.00,0.00,0.00,1.99,0.66
1432111071000,0.00,44.78,53.87,0.00,0.00,0.00,0.00,0.00,1.35,0.00
1432111074000,0.00,42.33,56.33,0.00,0.00,0.00,0.00,0.00,1.33,0.00
1432111077000,0.00,41.28,57.05,0.00,0.00,0.00,0.00,0.00,1.68,0.00
