timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1432111047000,0.00,11.15,86.49,0.00,0.00,0.00,0.34,0.00,1.35,0.68
1432111050000,0.00,12.20,82.03,0.00,0.00,0.00,0.00,0.00,4.07,1.69
1432111053000,0.00,15.05,72.91,0.33,0.00,0.00,0.33,0.00,7.69,3.68
1432111056000,0.00,19.18,72.60,0.00,0.00,0.00,0.34,0.00,5.48,2.40
1432111059000,0.00,46.96,45.27,0.00,0.00,0.00,0.68,0.00,5.07,2.03
1432111062000,0.00,43.39,52.54,0.00,0.00,0.00,0.34,0.00,2.37,1.36
1432111065000,0.00,41.08,53.87,0.00,0.00,0.00,0.00,0.00,3.70,1.35
1432111068000,0.00,54.55,41.08,0.00,0.00,0.00,0.00,0.00,3.03,1.35
1432111071000,0.00,40.80,54.52,0.00,0.00,0.00,0.33,0.00,3.34,1.00
1432111074000,0.00,45.45,51.52,0.00,0.00,0.00,0.00,0.00,2.36,0.67
1432111077000,0.00,42.76,52.86,0.00,0.00,0.00,0.00,0.00,3.70,0.67
