timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1432111047000,0.00,3.02,95.64,0.00,0.00,0.00,0.00,0.00,1.01,0.34
1432111050000,0.00,9.43,89.23,0.00,0.00,0.00,0.00,0.00,1.01,0.34
1432111053000,0.00,34.34,64.31,0.00,0.00,0.00,0.00,0.00,1.01,0.34
1432111056000,0.00,40.60,53.02,0.34,0.00,0.00,0.00,0.00,4.03,2.01
1432111059000,0.00,20.54,71.38,0.00,0.00,0.00,0.00,0.00,4.71,3.37
1432111062000,0.00,32.66,59.93,0.00,0.00,0.00,0.00,0.00,5.05,2.36
1432111065000,0.00,41.08,52.19,0.00,0.00,0.00,0.00,0.00,4.04,2.69
1432111068000,0.00,43.14,51.17,0.00,0.00,0.00,0.00,0.00,4.01,1.67
1432111071000,0.00,38.05,56.90,0.00,0.00,0.00,0.00,0.00,3.70,1.35
1432111074000,0.00,46.00,49.67,0.00,0.00,0.00,0.33,0.00,2.67,1.33
1432111077000,0.00,41.41,53.54,0.00,0.00,0.00,0.00,0.00,3.70,1.35
