timestamp_ms,activate,nodereclaim,refault
1424904532773.33,15.974283746335,0,120.622142574366
1424904536494.3,0.268747129881039,0,1.07498851952416
1424904539496.22,75.2851527960947,0,161.896390526115
1424904542498.77,33.638073756479,0,33.638073756479
1424904545501.49,16.3185380182242,0,66.6062776254049
1424904548503.96,0,0,0.333059117912116
1424904551507.05,0.332990343523927,0,0.665980687047855
1424904554510.21,0.998947804245577,0,15.9831648679292
1424904557514.29,0,0,0.665761214077989
1424904560518.43,468.020814700937,0,702.364096030567
1424904563523.43,0.665557404326123,0,1.99667221297837
1424904566530.44,12.3045815876362,0,22.6138256205207
1424904569533.69,104.220427869808,0,135.186880879048
1424904572537.37,14.98162166626,0,63.5886608501257
1424904575540.38,3.66299175111428,0,6.65998500202596
1424904578543.04,29.3073459601577,0,49.6226653189034
1424904581546.47,27.3021185332622,0,88.2324562355425
1424904584549.76,49.279289737264,0,125.529001560463
1424904587552.57,0,0,0
1424904590555.04,0,0,0.666118235824232
1424904593559.05,0,0,0
