timestamp_ms,count
1485174277486,0
1485174280540,0
1485174283549,0
1485174286556,0
1485174289616,4
1485174292622,11
1485174295628,15
1485174298635,18
1485174301642,25
1485174304653,25
1485174307661,30
1485174310670,31
1485174313718,34
1485174316739,43
1485174319776,45
1485174322802,56
1485174325816,53
1485174328837,44
1485174331867,54
1485174334878,61
1485174337892,43
1485174340910,50
1485174343937,57
1485174346964,57
1485174350020,60
1485174353033,70
1485174356144,76
1485174359211,67
1485174362233,69
1485174365284,82
1485174368552,87
1485174371588,76
1485174374651,78
1485174377665,92
1485174380715,101
1485174383767,83
1485174386931,94
1485174389945,106
1485174392962,121
1485174395984,113
1485174399024,116
1485174402183,128
1485174405284,134
1485174408326,142
1485174411559,148
1485174414599,155
1485174417676,163
1485174421112,170
1485174424193,176
1485174427304,184
1485174430471,164
1485174433583,163
1485174436599,153
1485174439629,158
1485174442675,166
1485174445735,172
1485174448747,177
1485174451896,181
1485174455014,187
1485174458123,191
1485174461219,180
1485174464677,184
1485174468425,182
1485174471450,181
1485174474652,176
1485174477671,173
1485174480683,168
1485174483713,174
1485174486727,178
1485174489806,174
1485174492825,170
1485174496120,176
1485174499222,174
1485174502370,182
1485174505466,187
1485174508509,193
1485174511524,189
1485174514539,186
1485174517555,191
1485174520574,198
1485174523622,203
1485174527123,208
1485174530312,214
1485174533333,218
1485174536511,222
1485174539757,227
1485174543076,229
1485174546218,235
1485174549488,239
1485174553100,234
1485174556121,237
1485174559369,241
1485174562389,245
1485174565734,240
1485174568761,245
1485174572019,249
1485174575138,243
1485174578380,237
1485174581502,241
1485174584516,236
1485174587691,230
1485174590951,217
1485174594094,220
1485174597162,224
1485174600231,221
1485174603246,216
1485174606333,211
1485174609562,205
1485174613115,212
1485174616603,214
1485174619961,218
1485174623470,215
1485174626862,210
1485174630110,212
1485174633186,216
1485174636212,209
1485174641475,207
1485174644944,202
1485174647976,187
1485174651219,192
1485174654309,185
1485174657324,189
1485174660354,185
1485174663698,175
1485174666831,180
1485174669885,191
1485174672963,189
1485174676361,195
1485174679460,192
1485174682572,200
1485174685950,208
1485174689331,215
1485174692472,220
1485174695562,225
1485174699071,234
1485174702146,241
1485174706716,246
1485174709893,249
1485174712972,258
1485174716026,261
1485174719762,252
1485174722782,247
1485174725800,253
1485174729321,262
1485174732426,268
1485174735636,265
1485174738668,273
1485174742303,279
1485174745456,275
1485174748478,274
1485174751867,271
1485174755052,277
1485174758307,281
1485174761328,279
1485174764860,286
1485174768032,284
1485174771390,291
1485174774427,279
1485174777489,267
1485174780520,255
1485174783992,255
1485174788792,235
1485174791968,234
1485174795672,232
1485174798968,241
1485174802460,241
1485174805996,240
1485174809071,244
1485174812147,252
1485174815411,260
1485174819951,269
1485174823230,260
1485174826525,267
1485174831473,270
1485174834627,266
1485174837735,275
1485174840844,272
1485174844924,277
1485174848643,288
1485174851917,286
1485174855399,294
1485174858864,300
1485174861890,307
1485174866113,316
1485174870051,306
1485174873141,305
1485174876199,308
1485174880220,306
1485174883509,305
1485174887150,302
1485174890980,309
1485174894264,313
1485174897949,320
1485174901851,306
1485174905161,295
1485174908671,293
1485174912559,293
1485174915951,300
1485174919269,297
1485174922366,293
1485174925445,290
1485174928720,279
1485174931800,275
1485174936219,278
1485174939240,278
1485174942552,284
1485174945855,272
1485174949060,268
1485174952234,264
1485174955653,260
1485174959436,256
1485174962541,253
1485174966053,260
1485174969809,271
1485174972877,276
1485174976257,263
1485174980471,260
1485174983674,261
1485174987021,266
1485174990719,271
1485174993831,258
1485174997107,264
1485175001194,253
1485175004454,263
1485175007476,271
1485175011968,274
1485175015076,270
1485175019611,271
1485175023118,278
1485175026225,286
1485175029864,292
1485175033800,281
1485175036962,289
1485175040704,293
1485175044896,293
1485175048223,300
1485175051864,298
1485175055729,304
1485175059188,312
1485175062475,299
1485175066312,284
1485175069558,282
1485175072744,270
1485175076818,279
1485175080690,287
1485175083748,285
1485175087168,290
1485175090580,297
1485175093674,303
1485175097660,288
1485175100763,286
1485175106374,269
1485175109397,275
1485175112821,284
1485175116516,282
1485175119533,287
1485175122610,260
1485175125825,265
1485175129598,270
1485175132617,275
1485175135675,278
1485175138691,282
1485175143750,294
1485175147204,300
1485175151307,306
1485175154464,303
1485175157863,301
1485175161711,308
1485175164737,313
1485175168063,316
1485175172018,304
1485175175122,295
1485175178511,302
1485175182875,306
1485175186909,306
1485175190004,302
1485175193954,308
1485175197040,307
1485175200639,313
1485175204772,308
1485175207784,302
1485175210846,305
1485175214123,299
1485175217563,278
1485175220702,270
1485175223716,276
1485175226802,281
1485175229964,280
1485175232988,280
1485175236084,278
1485175239574,285
1485175243078,297
1485175246417,303
1485175250126,309
1485175253657,317
1485175257106,313
1485175261428,319
1485175264973,316
1485175267991,316
1485175271403,312
1485175274455,319
1485175277551,323
1485175280590,320
1485175283651,319
1485175286746,308
1485175290123,305
1485175293719,304
1485175297033,311
1485175300775,313
1485175304335,313
1485175307777,311
1485175310953,318
1485175314632,296
1485175318280,296
1485175321546,298
1485175324974,309
1485175328156,317
1485175331854,314
1485175335555,314
1485175338873,323
1485175342125,332
1485175345296,327
1485175348350,319
1485175352854,311
1485175356386,294
1485175359662,306
1485175362924,319
1485175365988,329
1485175369618,328
1485175374039,337
1485175377146,344
1485175380559,354
1485175384466,350
1485175387708,351
1485175391212,350
1485175394826,354
1485175398209,357
1485175401675,361
1485175405372,344
1485175408483,335
1485175411738,333
1485175414868,338
1485175417887,334
1485175420927,333
1485175424034,314
1485175427219,314
1485175430368,299
1485175433549,306
1485175436574,320
1485175439830,325
1485175443182,317
1485175446260,326
1485175449281,334
1485175452466,347
1485175455545,316
1485175458615,311
1485175461628,303
1485175464651,281
1485175467779,272
1485175470799,267
1485175473809,267
1485175476852,280
