timestamp_ms,count
1485174277486,41
1485174280540,45
1485174283549,45
1485174286556,45
1485174289616,51
1485174292622,51
1485174295628,51
1485174298635,51
1485174301642,53
1485174304653,54
1485174307661,54
1485174310670,53
1485174313718,53
1485174316739,53
1485174319776,53
1485174322802,54
1485174325816,53
1485174328837,53
1485174331867,53
1485174334878,52
1485174337892,52
1485174340910,54
1485174343937,101
1485174346964,101
1485174350020,101
1485174353033,109
1485174356144,109
1485174359211,108
1485174362233,108
1485174365284,111
1485174368552,112
1485174371588,110
1485174374651,110
1485174377665,112
1485174380715,113
1485174383767,110
1485174386931,110
1485174389945,110
1485174392962,115
1485174395984,115
1485174399024,114
1485174402183,116
1485174405284,119
1485174408326,120
1485174411559,120
1485174414599,122
1485174417676,122
1485174421112,122
1485174424193,112
1485174427304,112
1485174430471,109
1485174433583,110
1485174436599,110
1485174439629,110
1485174442675,112
1485174445735,114
1485174448747,114
1485174451896,113
1485174455014,111
1485174458123,111
1485174461219,110
1485174464677,111
1485174468425,111
1485174471450,109
1485174474652,110
1485174477671,109
1485174480683,110
1485174483713,110
1485174486727,109
1485174489806,109
1485174492825,109
1485174496120,108
1485174499222,108
1485174502370,107
1485174505466,107
1485174508509,106
1485174511524,106
1485174514539,106
1485174517555,107
1485174520574,150
1485174523622,150
1485174527123,151
1485174530312,157
1485174533333,158
1485174536511,161
1485174539757,162
1485174543076,162
1485174546218,163
1485174549488,166
1485174553100,166
1485174556121,166
1485174559369,166
1485174562389,166
1485174565734,165
1485174568761,168
1485174572019,168
1485174575138,167
1485174578380,166
1485174581502,165
1485174584516,165
1485174587691,164
1485174590951,164
1485174594094,164
1485174597162,163
1485174600231,164
1485174603246,163
1485174606333,163
1485174609562,163
1485174613115,164
1485174616603,165
1485174619961,166
1485174623470,167
1485174626862,166
1485174630110,166
1485174633186,167
1485174636212,166
1485174641475,163
1485174644944,163
1485174647976,162
1485174651219,162
1485174654309,160
1485174657324,161
1485174660354,161
1485174663698,161
1485174666831,163
1485174669885,164
1485174672963,163
1485174676361,163
1485174679460,163
1485174682572,163
1485174685950,164
1485174689331,164
1485174692472,164
1485174695562,165
1485174699071,166
1485174702146,166
1485174706716,165
1485174709893,167
1485174712972,167
1485174716026,165
1485174719762,167
1485174722782,167
1485174725800,167
1485174729321,167
1485174732426,166
1485174735636,165
1485174738668,166
1485174742303,166
1485174745456,166
1485174748478,168
1485174751867,169
1485174755052,170
1485174758307,168
1485174761328,168
1485174764860,170
1485174768032,170
1485174771390,171
1485174774427,170
1485174777489,171
1485174780520,172
1485174783992,170
1485174788792,167
1485174791968,167
1485174795672,167
1485174798968,166
1485174802460,164
1485174805996,165
1485174809071,164
1485174812147,167
1485174815411,168
1485174819951,169
1485174823230,168
1485174826525,169
1485174831473,167
1485174834627,165
1485174837735,166
1485174840844,166
1485174844924,168
1485174848643,169
1485174851917,170
1485174855399,172
1485174858864,175
1485174861890,175
1485174866113,174
1485174870051,174
1485174873141,175
1485174876199,174
1485174880220,172
1485174883509,172
1485174887150,175
1485174890980,176
1485174894264,175
1485174897949,173
1485174901851,171
1485174905161,170
1485174908671,170
1485174912559,171
1485174915951,173
1485174919269,173
1485174922366,173
1485174925445,172
1485174928720,172
1485174931800,171
1485174936219,171
1485174939240,170
1485174942552,169
1485174945855,169
1485174949060,167
1485174952234,167
1485174955653,167
1485174959436,165
1485174962541,166
1485174966053,166
1485174969809,166
1485174972877,166
1485174976257,166
1485174980471,165
1485174983674,166
1485174987021,168
1485174990719,168
1485174993831,166
1485174997107,165
1485175001194,165
1485175004454,167
1485175007476,168
1485175011968,168
1485175015076,168
1485175019611,167
1485175023118,166
1485175026225,166
1485175029864,167
1485175033800,168
1485175036962,167
1485175040704,166
1485175044896,168
1485175048223,169
1485175051864,170
1485175055729,170
1485175059188,171
1485175062475,170
1485175066312,169
1485175069558,167
1485175072744,167
1485175076818,168
1485175080690,169
1485175083748,169
1485175087168,166
1485175090580,167
1485175093674,168
1485175097660,168
1485175100763,166
1485175106374,164
1485175109397,165
1485175112821,167
1485175116516,168
1485175119533,166
1485175122610,165
1485175125825,165
1485175129598,166
1485175132617,166
1485175135675,166
1485175138691,166
1485175143750,168
1485175147204,169
1485175151307,170
1485175154464,171
1485175157863,173
1485175161711,173
1485175164737,172
1485175168063,171
1485175172018,171
1485175175122,169
1485175178511,169
1485175182875,168
1485175186909,168
1485175190004,168
1485175193954,167
1485175197040,169
1485175200639,169
1485175204772,170
1485175207784,168
1485175210846,167
1485175214123,167
1485175217563,167
1485175220702,167
1485175223716,167
1485175226802,167
1485175229964,168
1485175232988,167
1485175236084,167
1485175239574,168
1485175243078,170
1485175246417,170
1485175250126,171
1485175253657,173
1485175257106,174
1485175261428,174
1485175264973,174
1485175267991,172
1485175271403,172
1485175274455,173
1485175277551,174
1485175280590,174
1485175283651,170
1485175286746,169
1485175290123,169
1485175293719,169
1485175297033,168
1485175300775,169
1485175304335,170
1485175307777,170
1485175310953,171
1485175314632,168
1485175318280,167
1485175321546,169
1485175324974,169
1485175328156,171
1485175331854,170
1485175335555,172
1485175338873,172
1485175342125,173
1485175345296,172
1485175348350,169
1485175352854,168
1485175356386,167
1485175359662,167
1485175362924,169
1485175365988,171
1485175369618,170
1485175374039,172
1485175377146,174
1485175380559,174
1485175384466,173
1485175387708,173
1485175391212,191
1485175394826,194
1485175398209,203
1485175401675,203
1485175405372,199
1485175408483,197
1485175411738,195
1485175414868,193
1485175417887,194
1485175420927,196
1485175424034,192
1485175427219,190
1485175430368,192
1485175433549,191
1485175436574,195
1485175439830,196
1485175443182,194
1485175446260,193
1485175449281,198
1485175452466,199
1485175455545,195
1485175458615,193
1485175461628,195
1485175464651,193
1485175467779,192
1485175470799,192
1485175473809,192
1485175476852,193
