timestamp_ms,CPU_000,CPU_001,CPU_002,CPU_003,CPU_004,CPU_005,CPU_006,CPU_007
1424904532915.44,496.601078349253,492.937354766528,1195.37308530883,403.009594099662,1217.02236102493,240.473493338806,1187.04644080264,1114.1050349284
1424904536494.3,234.711605032563,44.4275538097352,757.224344807436,86.0609218452732,215.990560345442,53.9277854420056,199.504864277679,87.4580147323718
1424904539496.22,347.111191210313,122.255093257375,1000.35979578174,0.99936043534639,370.429601368395,100.60228382487,358.437276144238,181.550479087927
1424904542498.77,353.699349795848,110.905728325817,1000.48290657884,1.66525117606332,319.728225804157,140.880249494956,297.413860044908,135.884495966767
1424904545501.49,286.406993789241,112.231577798807,999.760227157328,0.999094164381073,297.397029597433,176.173604319196,324.705603423849,161.18719185348
1424904548503.95,335.724710109126,121.566983323245,1000.51292576172,2.66448182626291,314.07579527074,77.2699729616242,316.40721686872,152.208524325268
1424904551507.05,370.617017018059,122.540037971829,1000.29965779178,1.6649461680955,320.668631975194,112.550360963256,278.046010071949,168.159562977646
1424904554510.21,378.601217809074,122.537597320791,1000.27973465124,4.3287738183975,349.964714087367,19.6459734834963,256.729585691113,204.118334667513
1424904557514.29,340.203980393852,122.167182783311,999.97334354514,2.66304485631196,349.524637390944,65.2445989796429,329.551800968605,140.475616170456
1424904560517.78,411.854210941942,235.392827110714,1000.50275172234,7.65775816626085,387.882098421473,182.454411961345,368.904176009436,164.142381563765
1424904563523.43,348.676670287777,100.810144176714,1001.11460009153,3.99248095749363,349.342083780692,162.360892271407,359.655992920884,123.101496189387
1424904566530.44,399.40006720949,280.344926442631,999.331558671538,9.64413151463381,406.383748651121,189.224511442298,335.216709198306,323.244683869795
1424904569533.69,404.228752185133,198.451677349538,1000.24972945975,6.32647964704903,389.910929826022,109.880962290852,297.677516024307,178.473320569383
1424904572537.37,985.124855788074,31.9607928880213,336.920025027891,207.079303920305,325.2676526208,124.846847218833,331.260301287304,136.499219625924
1424904575540.38,999.996748054198,35.2979205107376,321.011277097651,203.795541061994,293.039340089142,116.549737535454,278.387373084685,75.923829023096
1424904578543.04,1000.11318089038,2.99734220047068,327.709413918127,160.191288714044,264.432189685969,106.239129105572,345.693467120951,114.23204164016
1424904581546.99,381.164805876117,626.50844075009,396.145082089589,101.532983224643,308.926585024486,75.2342760943254,406.797722952503,100.534298143744
1424904584550.06,16.3166356044331,999.976667757402,358.965983297529,147.848698129965,368.289775071491,53.944795263636,276.383827585296,116.547397174522
1424904587552.57,17.6518978546677,1000.163193539,407.991978716375,167.526502281091,300.08226352935,54.2879122700156,329.724129738132,86.2611612143193
1424904590555.04,14.321542070221,1000.509590208,303.083797300026,142.216243348474,341.718654977831,14.9876603060452,322.401226138928,141.883184230561
1424904593558.87,23.3035818203453,928.814189696618,288.964414572281,37.2857309125524,379.848383671628,96.8763187102924,412.473398220111,61.5880376680553
