timestamp_ms,CPU_000,CPU_001,CPU_002,CPU_003,CPU_004,CPU_005,CPU_006,CPU_007
1424904532915.44,70.9430111927504,59.2857088840825,12.3234338691632,34.638841145756,280.441386968525,43.9646829926904,288.434965694469,8.32664450619136
1424904536494.3,2.23534861935775,0.558837154839436,0,0,2.79418577419718,0.558837154839436,2.79418577419718,0.838255732259154
1424904539496.22,9.9936043534639,1.66560072557732,0,0,10.6598446436948,1.99872087069278,8.99424391811751,1.66560072557732
1424904542498.77,5.32880376340261,1.66525117606332,0.333050235212663,0.333050235212663,5.66185399861527,0.999150705637989,4.32965305776462,1.33220094085065
1424904545501.49,3.66334526939727,1.66515694063512,0,0,2.99728249314322,1.3321255525081,3.99637665752429,0.666062776254049
1424904548503.95,2.66448182626291,0.666120456565726,0,0,1.99836136969718,0.999180684848589,2.99754205454577,0.666120456565726
1424904551507.05,3.329892336191,0.3329892336191,0,0,3.9958708034292,0.3329892336191,2.9969031025719,0
1424904554510.21,3.32982601415192,0.332982601415192,0,0,2.66386081132154,0,4.3287738183975,0.665965202830385
1424904557514.29,4.32744789150693,1.33152242815598,0.332880607038995,0.332880607038995,3.32880607038995,0.998641821116984,4.66032849854592,0.998641821116984
1424904560517.78,6.32597413734592,2.99651406505859,0.332946007228733,0.332946007228733,5.66008212288845,2.33062205060113,4.32829809397352,0.998838021686198
1424904563523.43,6.65413492915604,0.665413492915604,0,0,4.99060119686703,0.665413492915604,4.32518770395143,1.33082698583121
1424904566530.44,8.6464627372579,5.32090014600486,0.332556259125304,0.332556259125304,10.3092440328844,3.99067510950365,10.974356551135,2.32789381387713
1424904569533.69,6.99242487305419,2.33080829101806,0.332972613002581,0.332972613002581,6.99242487305419,1.33189045201032,7.32539748605677,1.6648630650129
1424904572537.37,0.998774777750666,0.665849851833777,3.99509911100266,0.998774777750666,5.32679881467022,0.332924925916889,4.99387388875333,0.998774777750666
1424904575540.38,0.332999250101298,0.332999250101298,3.32999250101298,0.665998500202596,2.99699325091168,0.332999250101298,3.66299175111428,0.665998500202596
1424904578543.04,0.33303802227452,0.33303802227452,4.99557033411779,1.6651901113726,4.66253231184327,0.33303802227452,3.99645626729423,0.33303802227452
1424904581546.99,0,0,2.33026518876229,0,1.99737016179625,0.332895026966041,3.32895026966041,0.665790053932083
1424904584550.06,0,0,1.99795538013467,0,1.99795538013467,0,2.33094794349045,0.332992563355778
1424904587552.57,0,0,2.66443741202531,0.333054676503163,3.33054676503163,0.666109353006327,2.99749208852847,0
1424904590555.04,0,0,2.66447294329693,0,1.9983547074727,0.333059117912116,2.66447294329693,0.333059117912116
1424904593558.87,0,0,3.32908311719218,0.665816623438436,2.99617480547296,0.332908311719218,4.66071636406905,0.332908311719218
