timestamp_ms,active,completed,largest,queue,rejected,threads
1485174344113,1,3,1,0,0,1
1485174347294,1,6,1,0,0,1
1485174350355,1,10,1,0,0,1
1485174353377,1,13,1,0,0,1
1485174356394,1,15,1,0,0,1
1485174359463,1,18,1,0,0,1
1485174362487,1,20,1,0,0,1
1485174365510,1,25,2,0,0,2
1485174368731,1,27,2,0,0,2
1485174371882,1,30,2,0,0,2
1485174374914,1,32,2,0,0,2
1485174377979,1,34,2,0,0,2
1485174381289,1,37,2,0,0,2
1485174384302,1,40,2,0,0,2
1485174387324,1,42,2,0,0,2
1485174390400,1,44,2,0,0,2
1485174393649,1,47,2,0,0,2
1485174396667,1,52,2,0,0,2
1485174399716,1,54,2,0,0,2
1485174402762,1,57,2,0,0,2
1485174405789,1,60,2,0,0,2
1485174408806,1,63,2,0,0,2
1485174412456,1,65,2,0,0,2
1485174415947,1,69,2,0,0,2
1485174419090,1,72,2,0,0,2
1485174422342,2,76,2,0,0,2
1485174425418,1,81,2,0,0,2
1485174429186,1,84,2,0,0,2
1485174432390,1,91,2,0,0,2
1485174435569,1,95,2,0,0,2
1485174438697,1,101,2,0,0,2
1485174441751,1,105,2,0,0,2
1485174444857,1,109,2,0,0,2
1485174448401,1,115,2,0,0,2
1485174451504,2,122,2,0,0,2
1485174454662,1,129,2,0,0,2
1485174457844,1,133,2,0,0,2
1485174460859,1,135,2,0,0,2
1485174463889,2,138,3,0,0,3
1485174468474,1,142,3,0,0,3
1485174471559,1,148,3,0,0,3
1485174474578,2,149,3,0,0,3
1485174477601,1,151,3,0,0,3
1485174480641,1,155,3,0,0,3
1485174483691,2,158,3,0,0,3
1485174486733,1,165,3,0,0,3
1485174489762,2,166,3,0,0,3
1485174492815,1,170,3,0,0,3
1485174495843,1,173,3,0,0,3
1485174499186,1,175,3,0,0,3
1485174502302,2,176,3,0,0,3
1485174505436,1,178,3,0,0,3
1485174508452,1,181,3,0,0,3
1485174511636,1,183,3,0,0,3
1485174514665,1,187,3,0,0,3
1485174517676,1,191,3,0,0,3
1485174520691,1,197,3,0,0,3
1485174523716,1,200,3,0,0,3
1485174526980,1,202,3,0,0,3
1485174530133,2,205,3,0,0,3
1485174533340,1,208,3,0,0,3
1485174536355,3,211,3,0,0,3
1485174539697,2,214,3,0,0,3
1485174542769,2,216,3,0,0,3
1485174546007,1,221,3,0,0,3
1485174549075,1,224,3,0,0,3
1485174552813,2,227,3,0,0,3
1485174556168,1,231,3,0,0,3
1485174559298,2,233,3,0,0,3
1485174562313,1,235,3,0,0,3
1485174565536,1,238,3,0,0,3
1485174568871,1,241,3,0,0,3
1485174571890,2,242,3,0,0,3
1485174574977,1,246,3,0,0,3
1485174578094,1,250,3,0,0,3
1485174581448,1,251,3,0,0,3
1485174584473,1,254,3,0,0,3
1485174587493,1,256,3,0,0,3
1485174590716,2,260,3,0,0,3
1485174594007,1,264,3,0,0,3
1485174598583,1,266,3,0,0,3
1485174601975,1,268,3,0,0,3
1485174605387,1,272,3,0,0,3
1485174608408,1,274,3,0,0,3
1485174611664,1,276,3,0,0,3
1485174614702,1,278,3,0,0,3
1485174617730,1,280,3,0,0,3
1485174620756,1,282,3,0,0,3
1485174623792,1,284,3,0,0,3
1485174626812,2,285,3,0,0,3
1485174629987,2,287,3,0,0,3
1485174633047,1,291,3,0,0,3
1485174636206,1,297,3,0,0,3
1485174639362,1,299,3,0,0,3
1485174642685,1,301,3,0,0,3
1485174645703,1,303,3,0,0,3
1485174648723,1,305,3,0,0,3
1485174651854,1,307,3,0,0,3
1485174655264,1,309,3,0,0,3
1485174658739,1,311,3,0,0,3
1485174661839,1,313,3,0,0,3
1485174664934,1,315,3,0,0,3
1485174668024,1,320,3,0,0,3
1485174671213,1,322,3,0,0,3
1485174674483,1,324,3,0,0,3
1485174679868,1,328,3,0,0,3
1485174682977,1,330,3,0,0,3
1485174686185,1,332,3,0,0,3
1485174689615,1,334,3,0,0,3
1485174692781,1,337,3,0,0,3
1485174695867,1,341,3,0,0,3
1485174699156,1,343,3,0,0,3
1485174702180,2,344,3,0,0,3
1485174705205,1,346,3,0,0,3
1485174708696,1,348,3,0,0,3
1485174713765,1,351,3,0,0,3
1485174716973,1,354,3,0,0,3
1485174720305,1,356,3,0,0,3
1485174723481,2,358,3,0,0,3
1485174726556,1,363,3,0,0,3
1485174729684,1,365,3,0,0,3
1485174733091,1,367,3,0,0,3
1485174736257,1,369,3,0,0,3
1485174739529,1,371,3,0,0,3
1485174742960,1,373,3,0,0,3
1485174746101,1,375,3,0,0,3
1485174749166,1,377,3,0,0,3
1485174752294,1,379,3,0,0,3
1485174756089,1,383,3,0,0,3
1485174759117,1,385,3,0,0,3
1485174762265,1,387,3,0,0,3
1485174765970,1,389,3,0,0,3
1485174769143,1,391,3,0,0,3
1485174772679,1,393,3,0,0,3
1485174776577,1,395,3,0,0,3
1485174780349,1,397,3,0,0,3
1485174783621,1,400,3,0,0,3
1485174787119,1,403,3,0,0,3
1485174790553,1,405,3,0,0,3
1485174793812,1,407,3,0,0,3
1485174798084,1,409,3,0,0,3
1485174801669,1,411,3,0,0,3
1485174805032,1,413,3,0,0,3
1485174808235,1,415,3,0,0,3
1485174811463,1,417,3,0,0,3
1485174814822,1,419,3,0,0,3
1485174818025,1,423,3,0,0,3
1485174822001,1,425,3,0,0,3
1485174825027,1,427,3,0,0,3
1485174828190,1,429,3,0,0,3
1485174831274,2,430,3,0,0,3
1485174834511,1,433,3,0,0,3
1485174837675,1,435,3,0,0,3
1485174840952,1,437,3,0,0,3
1485174844198,2,438,3,0,0,3
1485174848502,1,443,3,0,0,3
1485174851918,1,445,3,0,0,3
1485174854937,1,447,3,0,0,3
1485174858676,2,448,3,0,0,3
1485174861883,2,450,3,0,0,3
1485174864921,2,452,3,0,0,3
1485174868171,2,454,3,0,0,3
1485174872793,1,456,3,0,0,3
1485174875915,1,460,3,0,0,3
1485174879373,2,462,3,0,0,3
1485174883230,1,464,3,0,0,3
1485174886559,1,467,3,0,0,3
1485174890032,2,468,3,0,0,3
1485174894715,1,471,3,0,0,3
1485174897796,1,473,3,0,0,3
1485174900831,2,474,3,0,0,3
1485174905152,2,476,3,0,0,3
1485174908186,2,480,3,0,0,3
1485174911777,1,483,3,0,0,3
1485174915608,1,485,3,0,0,3
1485174918950,1,487,3,0,0,3
1485174922375,1,491,3,0,0,3
1485174925966,1,493,3,0,0,3
1485174929486,1,495,3,0,0,3
1485174936101,3,498,3,0,0,3
1485174939141,1,501,3,0,0,3
1485174942357,1,504,3,0,0,3
1485174945719,2,505,3,0,0,3
1485174948954,2,507,3,0,0,3
1485174952127,1,510,3,0,0,3
1485174955150,1,511,3,0,0,3
1485174958835,2,513,3,0,0,3
1485174962401,1,515,3,0,0,3
1485174965546,1,517,3,0,0,3
1485174969098,2,521,3,0,0,3
1485174972479,1,523,3,0,0,3
1485174976076,1,526,3,0,0,3
1485174980815,1,528,3,0,0,3
1485174983862,1,530,3,0,0,3
1485174986886,1,532,3,0,0,3
1485174990093,2,533,3,0,0,3
1485174993705,1,535,3,0,0,3
1485174996869,2,539,3,0,0,3
1485175000793,1,542,3,0,0,3
1485175004292,1,544,3,0,0,3
1485175007330,1,545,3,0,0,3
1485175011334,2,547,3,0,0,3
1485175014942,1,549,3,0,0,3
1485175018113,1,551,3,0,0,3
1485175021777,2,553,3,0,0,3
1485175026123,1,555,3,0,0,3
1485175029405,1,560,3,0,0,3
1485175033125,1,562,3,0,0,3
1485175036909,2,563,3,0,0,3
1485175039942,1,565,3,0,0,3
1485175043740,1,568,3,0,0,3
1485175047957,2,569,3,0,0,3
1485175051368,1,572,3,0,0,3
1485175054942,1,574,3,0,0,3
1485175058922,1,578,3,0,0,3
1485175062185,1,579,3,0,0,3
1485175065525,2,581,3,0,0,3
1485175069446,1,584,3,0,0,3
1485175072458,1,585,3,0,0,3
1485175075933,2,587,3,0,0,3
