timestamp_ms,count
1485174520699,0
1485174523719,0
1485174526983,0
1485174530136,0
1485174533342,0
1485174536360,0
1485174539731,0
1485174542771,0
1485174546058,0
1485174549076,0
1485174552770,0
1485174556170,0
1485174559188,0
1485174562315,0
1485174565423,0
1485174568876,0
1485174571893,0
1485174574919,0
1485174578093,0
1485174581451,0
1485174584475,0
1485174587493,0
1485174590719,0
1485174594030,0
1485174598602,0
1485174601852,0
1485174605389,0
1485174608410,0
1485174611669,0
1485174614704,0
1485174617732,0
1485174620757,0
1485174623795,0
1485174626876,0
1485174629889,0
1485174633050,0
1485174636208,0
1485174639636,0
1485174642686,0
1485174645705,0
1485174648721,0
1485174651857,0
1485174655266,0
1485174658740,0
1485174661841,0
1485174664978,2
1485174668026,5
1485174671082,7
1485174674484,7
1485174679885,10
1485174682903,13
1485174686235,17
1485174689625,18
1485174692783,19
1485174695869,21
1485174699158,23
1485174702178,24
1485174705206,24
1485174708698,24
1485174713681,25
1485174716936,17
1485174720307,18
1485174723483,19
1485174726660,21
1485174729687,23
1485174733165,24
1485174736254,17
1485174739537,17
1485174742962,17
1485174746038,17
1485174749169,19
1485174752228,19
1485174756092,20
1485174759215,22
1485174762268,25
1485174766065,27
1485174769090,30
1485174772696,33
1485174776577,34
1485174780352,36
1485174783623,37
1485174787117,19
1485174790555,20
1485174793698,21
1485174798106,24
1485174801670,27
1485174805068,30
1485174808150,33
1485174811466,36
1485174814823,36
1485174818017,36
1485174821902,20
1485174825042,21
1485174828259,21
1485174831276,23
1485174834473,25
1485174837636,29
1485174840954,31
1485174843971,32
1485174848281,35
1485174851841,36
1485174854942,38
1485174858748,45
1485174861875,46
1485174864924,47
1485174868167,50
1485174872795,44
1485174875920,46
1485174879375,39
1485174883238,40
1485174886569,44
1485174890032,47
1485174894754,49
1485174897799,50
1485174900834,52
1485174904664,55
1485174908204,54
1485174911787,58
1485174915605,61
1485174918947,64
1485174922376,66
1485174926025,60
1485174929386,63
1485174936104,60
1485174939150,62
1485174942359,67
1485174945932,61
1485174948956,54
1485174952129,56
1485174955152,58
1485174958791,52
1485174962402,54
1485174965793,58
1485174969099,64
1485174972614,66
1485174976223,59
1485174980822,64
1485174983864,59
1485174986888,61
1485174990096,63
1485174993706,47
1485174997079,49
1485175000833,44
1485175004294,47
1485175007333,51
1485175010824,52
1485175014986,45
1485175018116,46
1485175021760,41
1485175026138,47
1485175029797,49
1485175033076,53
1485175036847,57
1485175040062,59
1485175043746,53
1485175047965,57
1485175051585,62
1485175054942,66
1485175059065,69
1485175062182,61
1485175065478,53
1485175069448,56
1485175072464,41
1485175075945,47
1485175079395,49
1485175082739,54
1485175086791,59
1485175090254,62
1485175093600,64
1485175097402,56
1485175100754,58
1485175103771,52
1485175107457,46
1485175114025,55
1485175117850,59
1485175122406,37
1485175125424,40
1485175128852,41
1485175132576,43
1485175135605,43
1485175139538,48
1485175144084,53
1485175147104,56
1485175150326,59
1485175154325,63
1485175157480,58
1485175161089,61
1485175164723,63
1485175167754,64
1485175171235,49
1485175175064,36
1485175178238,39
1485175181500,42
1485175185712,46
1485175189313,47
1485175193113,52
1485175196858,56
1485175200350,69
1485175204065,72
1485175207706,73
1485175210728,73
1485175214045,73
1485175217205,66
1485175220860,70
1485175224615,75
1485175228161,71
1485175231592,75
1485175235497,71
1485175238943,77
1485175242713,84
1485175246105,87
1485175249699,91
1485175253127,95
1485175256808,96
1485175260253,98
1485175264685,92
1485175268118,89
1485175271136,91
1485175274781,95
1485175278958,98
1485175282074,101
1485175286345,88
1485175290086,83
1485175293156,86
1485175296651,91
1485175300792,96
1485175303819,100
1485175307376,95
1485175310693,98
1485175314031,83
1485175318151,78
1485175321418,83
1485175324439,86
1485175327905,90
1485175331309,83
1485175334487,78
1485175338508,83
1485175341831,86
1485175345074,90
1485175348974,77
1485175352842,74
1485175356226,61
1485175359492,66
1485175362691,72
1485175366013,75
1485175369081,78
1485175373113,82
1485175377082,85
1485175380238,91
1485175383767,84
1485175387468,89
1485175391144,93
1485175394521,99
1485175398145,103
1485175401239,105
1485175404825,90
1485175408399,77
1485175411417,73
1485175414480,80
1485175417659,74
1485175420920,77
1485175423997,70
1485175427014,65
1485175430204,69
1485175433408,73
1485175436562,76
1485175439757,79
1485175442885,74
1485175446250,79
1485175449267,79
1485175452308,81
1485175455434,83
1485175458589,95
1485175461609,105
1485175464625,97
1485175467669,97
1485175470795,91
1485175473811,91
1485175476824,96
