timestamp_ms,active,completed,largest,queue,rejected,threads
1485174344113,0,2,2,0,0,2
1485174347294,0,2,2,0,0,2
1485174350355,0,6,2,0,0,2
1485174353377,0,9,2,0,0,2
1485174356394,0,14,2,0,0,2
1485174359463,0,14,2,0,0,2
1485174362487,0,17,2,0,0,2
1485174365510,0,24,2,0,0,2
1485174368731,0,30,2,0,0,2
1485174371882,0,31,2,0,0,2
1485174374914,0,34,2,0,0,2
1485174377979,0,40,2,0,0,2
1485174381289,0,46,2,0,0,2
1485174384302,0,52,2,0,0,2
1485174387324,0,57,2,0,0,2
1485174390400,0,65,2,0,0,2
1485174393649,0,77,2,0,0,2
1485174396667,0,77,2,0,0,2
1485174399716,0,78,2,0,0,2
1485174402762,0,86,2,0,0,2
1485174405789,0,88,2,0,0,2
1485174408806,0,89,2,0,0,2
1485174412456,0,94,2,0,0,2
1485174415947,0,97,2,0,0,2
1485174419090,0,100,2,0,0,2
1485174422342,0,103,2,0,0,2
1485174425418,0,105,2,0,0,2
1485174429186,0,113,2,0,0,2
1485174432390,0,120,2,0,0,2
1485174435569,0,123,2,0,0,2
1485174438697,0,125,2,0,0,2
1485174441751,0,130,2,0,0,2
1485174444857,0,133,2,0,0,2
1485174448401,0,136,2,0,0,2
1485174451504,0,138,2,0,0,2
1485174454662,0,142,2,0,0,2
1485174457844,0,145,2,0,0,2
1485174460859,0,149,2,0,0,2
1485174463889,0,152,2,0,0,2
1485174468474,0,156,2,0,0,2
1485174471559,0,162,2,0,0,2
1485174474578,0,164,2,0,0,2
1485174477601,0,168,2,0,0,2
1485174480641,0,169,2,0,0,2
1485174483691,0,172,2,0,0,2
1485174486733,0,174,2,0,0,2
1485174489762,0,177,2,0,0,2
1485174492815,0,179,2,0,0,2
1485174495843,0,183,2,0,0,2
1485174499186,0,186,2,0,0,2
1485174502302,0,191,2,0,0,2
1485174505436,0,194,2,0,0,2
1485174508452,0,197,2,0,0,2
1485174511636,0,200,2,0,0,2
1485174514665,0,203,2,0,0,2
1485174517676,0,208,2,0,0,2
1485174520691,0,210,2,0,0,2
1485174523716,0,212,2,0,0,2
1485174526980,0,216,2,0,0,2
1485174530133,0,218,2,0,0,2
1485174533340,0,220,2,0,0,2
1485174536355,0,222,2,0,0,2
1485174539697,0,225,2,0,0,2
1485174542769,0,227,2,0,0,2
1485174546007,0,229,2,0,0,2
1485174549075,0,231,2,0,0,2
1485174552813,0,233,2,0,0,2
1485174556168,0,235,2,0,0,2
1485174559298,0,237,2,0,0,2
1485174562313,0,239,2,0,0,2
1485174565536,0,241,2,0,0,2
1485174568871,0,244,2,0,0,2
1485174571890,0,247,2,0,0,2
1485174574977,0,249,2,0,0,2
1485174578094,0,253,2,0,0,2
1485174581448,0,255,2,0,0,2
1485174584473,0,257,2,0,0,2
1485174587493,0,261,2,0,0,2
1485174590716,0,264,2,0,0,2
1485174594007,0,268,2,0,0,2
1485174598583,0,273,2,0,0,2
1485174601975,0,277,2,0,0,2
1485174605387,0,280,2,0,0,2
1485174608408,0,283,2,0,0,2
1485174611664,0,285,2,0,0,2
1485174614702,0,287,2,0,0,2
1485174617730,0,291,2,0,0,2
1485174620756,0,293,2,0,0,2
1485174623792,0,295,2,0,0,2
1485174626812,0,298,2,0,0,2
1485174629987,0,301,2,0,0,2
1485174633047,0,303,2,0,0,2
