timestamp_ms,active,completed,largest,queue,rejected,threads
1485174520699,1,4,1,0,0,1
1485174523719,1,6,1,0,0,1
1485174526983,2,7,2,0,0,2
1485174530136,1,10,2,0,0,2
1485174533342,1,12,2,0,0,2
1485174536360,1,16,2,0,0,2
1485174539731,1,18,2,0,0,2
1485174542771,1,19,2,0,0,2
1485174546058,1,22,2,0,0,2
1485174549076,1,24,2,0,0,2
1485174552770,2,26,2,0,0,2
1485174556170,1,29,2,0,0,2
1485174559188,1,31,2,0,0,2
1485174562315,1,32,2,0,0,2
1485174565423,1,35,2,0,0,2
1485174568876,1,37,2,0,0,2
1485174571893,1,39,2,0,0,2
1485174574919,1,41,2,0,0,2
1485174578093,1,43,2,0,0,2
1485174581451,1,46,2,0,0,2
1485174584475,1,47,2,0,0,2
1485174587493,1,49,2,0,0,2
1485174590719,1,53,2,0,0,2
1485174594030,1,56,2,0,0,2
1485174598602,1,58,2,0,0,2
1485174601852,1,60,2,0,0,2
1485174605389,1,63,2,0,0,2
1485174608410,1,65,2,0,0,2
1485174611669,1,67,2,0,0,2
1485174614704,1,69,2,0,0,2
1485174617732,1,71,2,0,0,2
1485174620757,1,73,2,0,0,2
1485174623795,1,75,2,0,0,2
1485174626876,1,77,2,0,0,2
1485174629889,1,79,2,0,0,2
1485174633050,1,80,2,0,0,2
1485174636208,1,86,2,0,0,2
1485174639636,1,87,2,0,0,2
1485174642686,1,89,2,0,0,2
1485174645705,1,91,2,0,0,2
1485174648721,1,93,2,0,0,2
1485174651857,1,95,2,0,0,2
1485174655266,1,97,2,0,0,2
1485174658740,1,99,2,0,0,2
1485174661841,1,101,2,0,0,2
1485174664978,1,103,2,0,0,2
1485174668026,1,106,2,0,0,2
1485174671082,1,108,2,0,0,2
1485174674484,1,110,2,0,0,2
1485174679885,1,114,2,0,0,2
1485174682903,1,116,2,0,0,2
1485174686235,1,118,2,0,0,2
1485174689625,1,120,2,0,0,2
1485174692783,1,123,2,0,0,2
1485174695869,1,127,2,0,0,2
1485174699158,1,129,2,0,0,2
1485174702178,1,131,2,0,0,2
1485174705206,1,132,2,0,0,2
1485174708698,1,134,2,0,0,2
1485174713681,1,137,2,0,0,2
1485174716936,1,140,2,0,0,2
1485174720307,1,142,2,0,0,2
1485174723483,1,145,2,0,0,2
1485174726660,1,149,2,0,0,2
1485174729687,1,151,2,0,0,2
1485174733165,1,153,2,0,0,2
1485174736254,1,155,2,0,0,2
1485174739537,1,157,2,0,0,2
1485174742962,1,159,2,0,0,2
1485174746038,1,161,2,0,0,2
1485174749169,1,163,2,0,0,2
1485174752228,1,165,2,0,0,2
1485174756092,1,169,2,0,0,2
1485174759215,1,171,2,0,0,2
1485174762268,1,173,2,0,0,2
1485174766065,1,175,2,0,0,2
1485174769090,1,177,2,0,0,2
1485174772696,1,179,2,0,0,2
1485174776577,1,181,2,0,0,2
1485174780352,1,183,2,0,0,2
1485174783623,1,186,2,0,0,2
1485174787117,1,189,2,0,0,2
1485174790555,1,191,2,0,0,2
1485174793698,1,193,2,0,0,2
1485174798106,1,195,2,0,0,2
1485174801670,1,197,2,0,0,2
1485174805068,1,199,2,0,0,2
1485174808150,1,201,2,0,0,2
1485174811466,1,203,2,0,0,2
1485174814823,1,205,2,0,0,2
1485174818017,1,209,2,0,0,2
1485174821902,1,211,2,0,0,2
1485174825042,1,213,2,0,0,2
1485174828259,1,215,2,0,0,2
1485174831276,1,217,2,0,0,2
1485174834473,1,219,2,0,0,2
1485174837636,1,221,2,0,0,2
1485174840954,1,223,2,0,0,2
1485174843971,1,225,2,0,0,2
1485174848281,1,229,2,0,0,2
1485174851841,1,231,2,0,0,2
1485174854942,2,232,2,0,0,2
1485174858748,1,235,2,0,0,2
1485174861875,1,237,2,0,0,2
1485174864924,2,238,2,0,0,2
1485174868167,1,240,2,0,0,2
1485174872795,1,242,2,0,0,2
1485174875920,1,246,2,0,0,2
1485174879375,1,249,2,0,0,2
1485174883238,1,251,2,0,0,2
1485174886569,2,252,2,0,0,2
1485174890032,1,254,2,0,0,2
1485174894754,1,257,2,0,0,2
1485174897799,1,259,2,0,0,2
1485174900834,1,260,2,0,0,2
1485174904664,1,263,2,0,0,2
1485174908204,1,267,2,0,0,2
1485174911787,1,269,2,0,0,2
1485174915605,2,270,2,0,0,2
1485174918947,2,273,2,0,0,2
1485174922376,1,277,2,0,0,2
1485174926025,1,279,2,0,0,2
1485174929386,1,281,2,0,0,2
1485174936104,1,286,2,0,0,2
1485174939150,1,288,2,0,0,2
1485174942359,1,290,2,0,0,2
1485174945932,1,292,2,0,0,2
1485174948956,1,294,2,0,0,2
