timestamp_ms,count
1485174277484,0
1485174280537,0
1485174283548,0
1485174286555,0
1485174289564,0
1485174292621,0
1485174295627,0
1485174298634,0
1485174301640,0
1485174304649,0
1485174307659,0
1485174310666,0
1485174313717,0
1485174316736,0
1485174319772,0
1485174322800,0
1485174325813,6
1485174328834,6
1485174331855,6
1485174334875,12
1485174337890,12
1485174340901,12
1485174343920,12
1485174346947,12
1485174349973,12
1485174353028,12
1485174356048,15
1485174359155,18
1485174362226,18
1485174365249,21
1485174368303,21
1485174371585,24
1485174374607,24
1485174377663,24
1485174380681,27
1485174383723,30
1485174386776,30
1485174389939,30
1485174392953,33
1485174395969,30
1485174398994,30
1485174402038,30
1485174405233,31
1485174408304,30
1485174412851,30
1485174415962,30
1485174419274,30
1485174422217,33
1485174425400,33
1485174429133,30
1485174432062,30
1485174435575,30
1485174438045,30
1485174441361,30
1485174445371,30
1485174448218,30
1485174450509,30
1485174454664,30
1485174457412,30
1485174460862,33
1485174464016,36
1485174467689,36
1485174470746,36
1485174474453,33
1485174477603,37
1485174480632,33
1485174483711,33
1485174486725,36
1485174489741,33
1485174492011,30
1485174495861,33
1485174499221,30
1485174502233,30
1485174505439,30
1485174508473,33
1485174511521,33
1485174514537,30
1485174517267,30
1485174520361,30
1485174523582,30
1485174527003,30
1485174530131,30
1485174533328,30
1485174536340,30
1485174539735,30
1485174542764,30
1485174546011,33
1485174549227,34
1485174552697,36
1485174556116,36
1485174559135,36
1485174562378,36
1485174565400,36
1485174568744,36
1485174571772,39
1485174574924,39
1485174578117,39
1485174581389,42
1485174584477,42
1485174587528,42
1485174590727,39
1485174593961,40
1485174598843,39
1485174601867,39
1485174605394,39
1485174608413,39
1485174611677,39
1485174614708,39
1485174617740,39
1485174620764,42
1485174622972,42
1485174626480,42
1485174629869,42
1485174633086,42
1485174636198,45
1485174639280,48
1485174642690,48
1485174645707,48
1485174647956,49
1485174652189,48
1485174655328,48
1485174658827,48
1485174661846,48
1485174664940,48
1485174668035,48
1485174671088,45
1485174674843,45
1485174679377,45
1485174682479,45
1485174685599,45
1485174689052,45
1485174692389,45
1485174695486,45
1485174698585,45
1485174702093,45
1485174705644,48
1485174708716,48
1485174712918,48
1485174717185,51
1485174720406,51
1485174722766,51
1485174725789,51
1485174728805,51
1485174732325,54
1485174735435,54
1485174739908,54
1485174742973,54
1485174745313,54
1485174748470,54
1485174751489,54
1485174756109,54
1485174759119,58
1485174762899,60
1485174766028,60
1485174769119,60
1485174773504,60
1485174776742,60
1485174780373,60
1485174783675,60
1485174787157,60
1485174790595,60
1485174793715,60
1485174798083,63
1485174801699,63
1485174804978,63
1485174808169,63
1485174811463,63
1485174814883,63
1485174818475,63
1485174821913,63
1485174825063,63
1485174828104,63
1485174830907,63
1485174834491,69
1485174837658,69
1485174840767,69
1485174843855,69
