timestamp_ms,active,completed,largest,queue,rejected,threads
1485174520699,0,0,0,0,0,0
1485174523719,0,0,0,0,0,0
1485174526983,0,0,0,0,0,0
1485174530136,0,0,0,0,0,0
1485174533342,0,0,0,0,0,0
1485174536360,0,2,2,0,0,2
1485174539731,0,4,2,0,0,2
1485174542771,0,4,2,0,0,2
1485174546058,0,6,2,0,0,2
1485174549076,0,6,2,0,0,2
1485174552770,0,8,2,0,0,2
1485174556170,0,10,2,0,0,2
1485174559188,0,11,2,0,0,2
1485174562315,0,12,2,0,0,2
1485174565423,0,13,2,0,0,2
1485174568876,0,13,2,0,0,2
1485174571893,0,15,2,0,0,2
1485174574919,0,17,2,0,0,2
1485174578093,0,17,2,0,0,2
1485174581451,0,19,2,0,0,2
1485174584475,1,20,2,0,0,2
1485174587493,0,21,2,0,0,2
1485174590719,0,22,2,0,0,2
1485174594030,0,22,2,0,0,2
1485174598602,0,24,2,0,0,2
1485174601852,0,26,2,0,0,2
1485174605389,0,27,2,0,0,2
1485174608410,0,27,2,0,0,2
1485174611669,0,29,2,0,0,2
1485174614704,0,31,2,0,0,2
1485174617732,0,31,2,0,0,2
1485174620757,0,33,2,0,0,2
1485174623795,0,33,2,0,0,2
1485174626876,0,35,2,0,0,2
1485174629889,0,35,2,0,0,2
1485174633050,0,35,2,0,0,2
1485174636208,0,35,2,0,0,2
1485174639636,0,35,2,0,0,2
1485174642686,0,35,2,0,0,2
1485174645705,0,35,2,0,0,2
1485174648721,0,35,2,0,0,2
1485174651857,0,36,2,0,0,2
1485174655266,0,37,2,0,0,2
1485174658740,0,37,2,0,0,2
1485174661841,0,37,2,0,0,2
1485174664978,0,37,2,0,0,2
1485174668026,0,37,2,0,0,2
1485174671082,0,37,2,0,0,2
1485174674484,0,37,2,0,0,2
1485174679885,0,42,2,0,0,2
1485174682903,0,43,2,0,0,2
1485174686235,1,45,2,0,0,2
1485174689625,0,46,2,0,0,2
1485174692783,0,47,2,0,0,2
1485174695869,0,48,2,0,0,2
1485174699158,0,49,2,0,0,2
1485174702178,0,51,2,0,0,2
1485174705206,0,52,2,0,0,2
1485174708698,0,53,2,0,0,2
1485174713681,0,55,2,0,0,2
1485174716936,0,58,2,0,0,2
1485174720307,0,60,2,0,0,2
1485174723483,0,61,2,0,0,2
1485174726660,0,63,2,0,0,2
1485174729687,0,64,2,0,0,2
1485174733165,0,66,2,0,0,2
1485174736254,0,67,2,0,0,2
1485174739537,0,67,2,0,0,2
1485174742962,0,68,2,0,0,2
1485174746038,0,68,2,0,0,2
1485174749169,0,68,2,0,0,2
1485174752228,0,70,2,0,0,2
1485174756092,0,71,2,0,0,2
1485174759215,0,72,2,0,0,2
1485174762268,0,74,2,0,0,2
1485174766065,0,75,2,0,0,2
1485174769090,0,76,2,0,0,2
1485174772696,0,77,2,0,0,2
1485174776577,0,77,2,0,0,2
1485174780352,0,79,2,0,0,2
1485174783623,0,80,2,0,0,2
1485174787117,0,81,2,0,0,2
1485174790555,0,83,2,0,0,2
1485174793698,0,85,2,0,0,2
1485174798106,0,88,2,0,0,2
1485174801670,0,89,2,0,0,2
1485174805068,0,92,2,0,0,2
1485174808150,0,95,2,0,0,2
1485174811466,0,95,2,0,0,2
1485174814823,0,97,2,0,0,2
1485174818017,0,99,2,0,0,2
1485174821902,0,100,2,0,0,2
1485174825042,0,101,2,0,0,2
1485174828259,0,102,2,0,0,2
1485174831276,0,103,2,0,0,2
1485174834473,0,105,2,0,0,2
1485174837636,0,106,2,0,0,2
1485174840954,0,108,2,0,0,2
1485174843971,0,109,2,0,0,2
1485174848281,0,111,2,0,0,2
1485174851841,0,111,2,0,0,2
1485174854942,0,112,2,0,0,2
1485174858748,0,113,2,0,0,2
1485174861875,0,113,2,0,0,2
1485174864924,0,116,2,0,0,2
1485174868167,0,120,2,0,0,2
1485174872795,0,122,2,0,0,2
1485174875920,0,124,2,0,0,2
1485174879375,0,126,2,0,0,2
1485174883238,0,128,2,0,0,2
1485174886569,0,129,2,0,0,2
1485174890032,0,131,2,0,0,2
1485174894754,0,132,2,0,0,2
1485174897799,0,134,2,0,0,2
1485174900834,0,135,2,0,0,2
1485174904664,0,138,2,0,0,2
1485174908204,0,140,2,0,0,2
1485174911787,0,141,2,0,0,2
1485174915605,0,143,2,0,0,2
1485174918947,0,144,2,0,0,2
1485174922376,0,145,2,0,0,2
1485174926025,0,147,2,0,0,2
1485174929386,0,148,2,0,0,2
1485174936104,0,153,2,0,0,2
1485174939150,0,156,2,0,0,2
1485174942359,0,157,2,0,0,2
1485174945932,0,158,2,0,0,2
1485174948956,0,160,2,0,0,2
1485174952129,0,161,2,0,0,2
1485174955152,0,164,2,0,0,2
1485174958791,0,165,2,0,0,2
1485174962402,0,168,2,0,0,2
1485174965793,0,168,2,0,0,2
1485174969099,0,170,2,0,0,2
1485174972614,0,172,2,0,0,2
1485174976223,0,174,2,0,0,2
1485174980822,0,177,2,0,0,2
1485174983864,0,179,2,0,0,2
1485174986888,0,179,2,0,0,2
1485174990096,0,182,2,0,0,2
1485174993706,0,184,2,0,0,2
1485174997079,0,186,2,0,0,2
1485175000833,0,186,2,0,0,2
1485175004294,0,191,2,0,0,2
1485175007333,0,192,2,0,0,2
1485175010824,0,193,2,0,0,2
1485175014986,0,194,2,0,0,2
1485175018116,0,196,2,0,0,2
1485175021760,0,199,2,0,0,2
1485175026138,0,202,2,0,0,2
1485175029797,0,204,2,0,0,2
1485175033076,0,207,2,0,0,2
1485175036847,0,209,2,0,0,2
1485175040062,0,210,2,0,0,2
1485175043746,1,210,2,0,0,2
1485175047965,0,215,2,0,0,2
1485175051585,0,219,2,0,0,2
1485175054942,1,221,2,0,0,2
1485175059065,0,224,2,0,0,2
1485175062182,0,224,2,0,0,2
1485175065478,0,225,2,0,0,2
1485175069448,0,229,2,0,0,2
1485175072464,0,231,2,0,0,2
1485175075945,0,234,2,0,0,2
1485175079395,0,238,2,0,0,2
1485175082739,0,239,2,0,0,2
1485175086791,0,243,2,0,0,2
1485175090254,0,245,2,0,0,2
1485175093600,0,246,2,0,0,2
1485175097402,0,247,2,0,0,2
1485175100754,0,249,2,0,0,2
1485175103771,0,250,2,0,0,2
1485175107457,0,253,2,0,0,2
1485175114025,0,258,2,0,0,2
1485175117850,0,262,2,0,0,2
1485175122406,0,266,2,0,0,2
1485175125424,0,267,2,0,0,2
1485175128852,0,268,2,0,0,2
1485175132576,0,269,2,0,0,2
1485175135605,0,270,2,0,0,2
1485175139538,1,272,2,0,0,2
1485175144084,0,275,2,0,0,2
1485175147104,0,276,2,0,0,2
1485175150326,0,277,2,0,0,2
1485175154325,1,280,2,0,0,2
1485175157480,0,283,2,0,0,2
1485175161089,0,286,2,0,0,2
1485175164723,0,287,2,0,0,2
