timestamp_ms,count
1485174343923,0
1485174346962,0
1485174349973,0
1485174353030,0
1485174356044,0
1485174359189,0
1485174362225,0
1485174365248,0
1485174368308,0
1485174371583,0
1485174374604,0
1485174377660,0
1485174380684,0
1485174383731,0
1485174386867,0
1485174389940,0
1485174392950,0
1485174395972,0
1485174398992,0
1485174402040,0
1485174405250,0
1485174408300,0
1485174412607,0
1485174416072,0
1485174419098,0
1485174422386,0
1485174425421,0
1485174429191,9
1485174432073,15
1485174435575,15
1485174438057,15
1485174441359,15
1485174444890,15
1485174448274,15
1485174451563,15
1485174454666,18
1485174457217,21
1485174460880,21
1485174464640,21
1485174467687,24
1485174470745,27
1485174474498,27
1485174477604,27
1485174480666,27
1485174483699,27
1485174485745,27
1485174489740,27
1485174491999,27
1485174495857,27
1485174499179,27
1485174502275,30
1485174505438,30
1485174508475,30
1485174511519,30
1485174514533,30
1485174517263,30
1485174520362,30
1485174523584,30
1485174526982,30
1485174530137,30
1485174533322,30
1485174536344,30
1485174539750,30
1485174542774,30
1485174546012,30
1485174549230,30
1485174552822,30
1485174556112,30
1485174559130,30
1485174562323,30
1485174565539,30
1485174568758,30
1485174571767,33
1485174574979,36
1485174578150,39
1485174581456,39
1485174584478,36
1485174587509,39
1485174590729,39
1485174593958,42
1485174598585,45
1485174602373,45
1485174605392,45
1485174608414,45
1485174611678,45
1485174614710,45
1485174617743,45
1485174620764,45
1485174622974,45
1485174626477,45
1485174629992,48
1485174633180,48
1485174636194,45
1485174639366,51
1485174642688,51
1485174645708,54
1485174647962,54
1485174650985,54
1485174655668,60
1485174658801,60
1485174661882,60
1485174664936,57
1485174668031,57
1485174671215,57
1485174674498,60
1485174679393,60
1485174682505,60
1485174685704,60
1485174689054,60
1485174692354,60
1485174695484,60
1485174698605,60
1485174702092,60
1485174705215,60
1485174709041,60
1485174712912,60
1485174717189,60
1485174720373,60
1485174722769,60
1485174725792,60
1485174730080,60
1485174732326,60
1485174735432,60
1485174738644,63
1485174743026,63
1485174745314,66
1485174748464,63
1485174752836,63
1485174756101,66
1485174759120,66
1485174762378,69
1485174766017,69
1485174769635,69
1485174773068,72
1485174777341,75
1485174780438,75
1485174783677,81
1485174787497,81
1485174790681,84
1485174793985,87
1485174798647,87
1485174801893,90
1485174805139,90
1485174808350,93
1485174811465,93
1485174814865,93
1485174818048,93
1485174822003,94
1485174825064,93
1485174828193,96
1485174830947,99
1485174834489,99
1485174837657,99
1485174840766,99
1485174844202,99
1485174848504,99
1485174851787,99
1485174854982,99
1485174858568,99
1485174861875,99
1485174864949,106
1485174869199,105
1485174872817,105
1485174875936,105
1485174879227,111
1485174883240,105
1485174886525,105
1485174890196,105
1485174893992,108
1485174897275,111
1485174900963,114
1485174905155,108
1485174908205,111
1485174911722,111
1485174915566,111
1485174918953,111
1485174922280,105
1485174925401,105
1485174928541,105
1485174936111,105
1485174939145,105
1485174942299,108
1485174945561,108
1485174948910,108
1485174952089,108
1485174955159,105
1485174958839,108
1485174962412,99
1485174965565,99
1485174969080,99
1485174972486,99
1485174975904,93
1485174980817,96
1485174983483,96
1485174986684,96
1485174990037,96
1485174993721,96
1485174996867,98
1485175001272,99
1485175004205,99
1485175007349,99
1485175011923,99
1485175014944,99
1485175018121,99
1485175022662,102
1485175026151,102
1485175029400,105
1485175033127,102
1485175036912,105
1485175039964,105
1485175044904,105
1485175047923,105
1485175051271,108
1485175054896,109
1485175058738,108
1485175062191,108
1485175065658,108
1485175069320,108
1485175072460,108
1485175075934,108
1485175079402,108
1485175082737,108
1485175086934,108
1485175090576,108
1485175093594,108
1485175096764,108
1485175100637,114
1485175103771,114
1485175108811,114
1485175114031,114
1485175119372,114
1485175122410,108
1485175125433,108
1485175128965,108
1485175132584,108
1485175135612,108
1485175141033,108
1485175143641,108
1485175146761,108
1485175150212,109
1485175154313,108
1485175157483,108
1485175160872,108
1485175164733,108
1485175167746,108
1485175171108,108
1485175175117,108
1485175178134,108
1485175182652,111
1485175185715,111
1485175189312,111
1485175193011,114
1485175196862,114
1485175200135,117
1485175203752,108
1485175207710,99
1485175210734,99
1485175214048,100
1485175217259,102
1485175220676,90
1485175224745,90
1485175228541,90
1485175231576,90
1485175235605,90
1485175239106,90
1485175242498,90
1485175246174,93
1485175249444,93
1485175253148,93
1485175256673,93
1485175261543,93
1485175264553,93
1485175267980,99
1485175271011,99
1485175274425,99
1485175278957,99
1485175283098,99
1485175286177,99
1485175289755,99
1485175293176,99
1485175296724,105
1485175300670,105
1485175303843,102
1485175307433,102
1485175310706,102
1485175314004,105
1485175317646,108
1485175321359,108
1485175324613,108
1485175327905,108
1485175331459,108
1485175335112,108
1485175338641,111
1485175341975,111
1485175345135,111
1485175348316,111
1485175352448,111
1485175355869,111
1485175359493,111
1485175362698,111
1485175365932,114
1485175369051,111
1485175373117,111
1485175377127,111
1485175380162,111
1485175383567,117
1485175387588,120
1485175390757,120
1485175394221,120
1485175397842,123
1485175401221,124
1485175404688,126
1485175408380,129
1485175411421,129
1485175414630,129
1485175417665,129
1485175420900,129
1485175423939,123
1485175427044,111
1485175430224,108
1485175433547,111
1485175436562,111
1485175439584,111
1485175442865,117
1485175446191,117
1485175449271,117
1485175452315,117
1485175455473,108
1485175458553,105
1485175461611,93
1485175464637,96
1485175467659,84
1485175470784,84
1485175473806,84
1485175476813,84
