timestamp_ms,count
1485174344113,0
1485174347294,0
1485174350355,2
1485174353377,5
1485174356394,10
1485174359463,10
1485174362487,12
1485174365510,18
1485174368731,23
1485174371882,27
1485174374914,29
1485174377979,35
1485174381289,41
1485174384302,51
1485174387324,56
1485174390400,62
1485174393649,71
1485174396667,71
1485174399716,72
1485174402762,80
1485174405789,82
1485174408806,83
1485174412456,87
1485174415947,91
1485174419090,94
1485174422342,97
1485174425418,99
1485174429186,95
1485174432390,82
1485174435569,67
1485174438697,69
1485174441751,74
1485174444857,77
1485174448401,80
1485174451504,82
1485174454662,85
1485174457844,87
1485174460859,82
1485174463889,75
1485174468474,79
1485174471559,75
1485174474578,77
1485174477601,72
1485174480641,73
1485174483691,76
1485174486733,78
1485174489762,81
1485174492815,83
1485174495843,87
1485174499186,90
1485174502302,94
1485174505436,97
1485174508452,100
1485174511636,94
1485174514665,97
1485174517676,102
1485174520691,104
1485174523716,106
1485174526980,110
1485174530133,112
1485174533340,114
1485174536355,116
1485174539697,119
1485174542769,120
1485174546007,123
1485174549075,125
1485174552813,127
1485174556168,129
1485174559298,131
1485174562313,133
1485174565536,135
1485174568871,138
1485174571890,140
1485174574977,141
1485174578094,144
1485174581448,146
1485174584473,139
1485174587493,133
1485174590716,127
1485174594007,130
1485174598583,134
1485174601975,119
1485174605387,113
1485174608408,107
1485174611664,109
1485174614702,111
1485174617730,115
1485174620756,117
1485174623792,119
1485174626812,112
1485174629987,114
1485174633047,116
1485174636206,109
1485174639362,111
1485174642685,113
1485174645703,107
1485174648723,101
1485174651854,102
1485174655264,95
1485174658739,89
1485174661839,84
1485174664934,79
1485174668024,83
1485174671213,86
1485174674483,88
1485174679868,84
1485174682977,87
1485174686185,91
1485174689615,94
1485174692781,96
1485174695867,99
1485174699156,102
1485174702180,106
1485174705205,108
1485174708696,110
1485174713765,115
1485174716973,119
1485174720305,122
1485174723481,125
1485174726556,128
1485174729684,131
1485174733091,135
1485174736257,138
1485174739529,143
1485174742960,138
1485174746101,142
1485174749166,136
1485174752294,141
1485174756089,143
1485174759117,145
1485174762265,139
1485174765970,135
1485174769143,137
1485174772679,129
1485174776577,117
1485174780349,112
1485174783621,108
1485174787119,103
1485174790553,100
1485174793812,93
1485174798084,99
1485174801669,104
1485174805032,100
1485174808235,103
1485174811463,99
1485174814822,107
1485174818025,111
1485174822001,116
1485174825027,121
1485174828190,125
1485174831274,120
1485174834511,113
1485174837675,116
1485174840952,120
1485174844198,123
1485174848502,128
1485174851918,132
1485174854937,137
1485174858676,141
1485174861883,146
1485174864921,150
1485174868171,136
1485174872793,140
1485174875915,141
1485174879373,144
1485174883230,139
1485174886559,134
1485174890032,136
1485174894715,138
1485174897796,141
1485174900831,133
1485174905152,126
1485174908186,129
1485174911777,129
1485174915608,131
1485174918950,124
1485174922375,117
1485174925966,119
1485174929486,121
1485174936101,116
1485174939141,118
1485174942357,118
1485174945719,120
1485174948954,122
1485174952127,123
1485174955150,116
1485174958835,117
1485174962401,111
1485174965546,112
1485174969098,116
1485174972479,118
1485174976076,110
1485174980815,105
1485174983862,106
1485174986886,108
1485174990093,109
1485174993705,111
1485174996869,114
1485175000793,107
1485175004292,111
1485175007330,113
1485175011334,115
1485175014942,116
1485175018113,120
1485175021777,122
1485175026123,124
1485175029405,126
1485175033125,111
1485175036909,113
1485175039942,114
1485175043740,118
1485175047957,119
1485175051368,112
1485175054942,114
1485175058922,116
1485175062185,119
1485175065525,111
1485175069446,113
1485175072458,115
1485175075933,117
1485175079392,119
1485175082735,120
1485175086931,112
1485175090516,115
1485175093598,117
1485175097404,109
1485175100635,111
1485175103768,112
1485175107454,115
1485175114023,118
1485175117850,112
1485175122404,107
1485175125421,109
1485175128963,111
1485175132574,113
1485175135602,115
1485175139506,117
1485175144082,118
1485175147101,120
1485175150407,122
1485175154320,123
1485175157477,125
1485175160958,127
1485175164721,129
1485175167751,130
1485175171234,133
1485175175114,135
1485175178131,137
1485175181497,138
1485175185711,139
1485175189309,141
1485175193110,144
1485175196857,145
1485175200132,147
1485175204150,137
1485175207703,130
1485175210726,131
1485175214042,123
1485175217258,116
1485175220773,112
1485175224600,115
1485175228162,115
1485175231574,118
1485175235444,111
1485175238952,112
1485175242485,115
1485175246122,117
1485175249697,119
1485175253129,121
1485175256807,114
1485175260296,116
1485175264616,119
1485175268119,120
1485175271138,113
1485175274721,116
1485175278955,118
1485175282096,111
1485175286175,113
1485175290088,115
1485175293157,109
1485175296721,111
1485175300788,106
1485175303817,100
1485175307430,102
1485175310690,104
1485175314030,97
1485175318148,100
1485175321423,95
1485175324436,99
1485175327903,103
1485175331458,107
1485175334847,110
1485175338639,113
1485175341828,114
1485175345086,107
1485175348972,110
1485175352823,113
1485175356237,118
1485175359491,122
1485175362700,128
1485175366014,133
1485175369079,128
1485175373119,132
1485175376984,134
1485175380237,136
1485175383765,139
1485175387591,134
1485175391142,128
1485175394522,126
1485175398198,129
1485175401390,126
1485175404770,127
1485175408399,123
1485175411415,120
1485175414486,127
1485175417651,136
1485175420923,133
1485175423993,124
1485175427013,121
1485175430218,112
1485175433540,119
1485175436569,122
1485175439592,117
1485175442886,106
1485175446248,115
1485175449269,116
1485175452311,120
1485175455441,113
1485175458586,105
1485175461609,99
1485175464624,92
1485175467672,83
1485175470799,86
1485175473811,86
1485175476829,89
