timestamp_ms,active,completed,largest,queue,rejected,threads
1485174520699,0,12,3,0,0,3
1485174523719,0,16,3,0,0,3
1485174526983,1,21,3,0,0,3
1485174530136,4,33,5,0,0,5
1485174533342,4,36,5,0,0,5
1485174536360,4,40,5,0,0,5
1485174539731,4,43,5,0,0,5
1485174542771,4,48,5,0,0,5
1485174546058,4,52,5,0,0,5
1485174549076,4,55,5,0,0,5
1485174552770,4,60,5,0,0,5
1485174556170,4,65,5,0,0,5
1485174559188,4,70,5,0,0,5
1485174562315,4,72,5,0,0,5
1485174565423,4,79,5,0,0,5
1485174568876,4,82,5,0,0,5
1485174571893,4,87,5,0,0,5
1485174574919,3,92,5,0,0,5
1485174578093,4,96,5,0,0,5
1485174581451,4,101,5,0,0,5
1485174584475,3,106,5,0,0,5
1485174587493,4,110,5,0,0,5
1485174590719,4,115,5,0,0,5
1485174594030,3,121,5,0,0,5
1485174598602,4,128,5,0,0,5
1485174601852,4,133,5,0,0,5
1485174605389,4,139,5,0,0,5
1485174608410,4,142,5,0,0,5
1485174611669,4,147,5,0,0,5
1485174614704,4,153,5,0,0,5
1485174617732,4,158,5,0,0,5
1485174620757,4,161,5,0,0,5
1485174623795,4,168,5,0,0,5
1485174626876,4,172,5,0,0,5
1485174629889,4,176,5,0,0,5
1485174633050,4,179,5,0,0,5
1485174636208,4,184,5,0,0,5
1485174639636,4,187,5,0,0,5
1485174642686,4,190,5,0,0,5
1485174645705,4,194,5,0,0,5
1485174648721,4,196,5,0,0,5
1485174651857,4,199,5,0,0,5
1485174655266,4,204,5,0,0,5
1485174658740,4,207,5,0,0,5
1485174661841,4,210,5,0,0,5
1485174664978,2,216,5,0,0,5
1485174668026,0,221,5,0,0,5
1485174671082,3,234,5,0,0,5
1485174674484,3,241,5,0,0,5
1485174679885,4,248,5,0,0,5
1485174682903,4,254,5,0,0,5
1485174686235,4,260,5,0,0,5
1485174689625,3,265,5,0,0,5
1485174692783,4,268,5,0,0,5
1485174695869,4,274,5,0,0,5
1485174699158,4,279,5,0,0,5
1485174702178,3,284,5,0,0,5
1485174705206,4,288,5,0,0,5
1485174708698,4,294,5,0,0,5
1485174713681,4,301,5,0,0,5
1485174716936,4,307,5,0,0,5
1485174720307,4,312,5,0,0,5
1485174723483,4,316,5,0,0,5
1485174726660,4,321,5,0,0,5
1485174729687,4,325,5,0,0,5
1485174733165,4,328,5,0,0,5
1485174736254,4,332,5,0,0,5
1485174739537,4,336,5,0,0,5
1485174742962,4,339,5,0,0,5
1485174746038,4,343,5,0,0,5
1485174749169,4,347,5,0,0,5
1485174752228,4,353,5,0,0,5
1485174756092,4,359,5,0,0,5
1485174759215,4,362,5,0,0,5
1485174762268,4,365,5,0,0,5
1485174766065,4,371,5,0,0,5
1485174769090,4,374,5,0,0,5
1485174772696,3,384,5,0,0,5
1485174776577,4,390,5,0,0,5
1485174780352,4,396,5,0,0,5
1485174783623,4,401,5,0,0,5
1485174787117,4,406,5,0,0,5
1485174790555,4,411,5,0,0,5
1485174793698,4,417,5,0,0,5
1485174798106,4,423,5,0,0,5
1485174801670,4,429,5,0,0,5
1485174805068,3,435,5,0,0,5
1485174808150,4,440,5,0,0,5
1485174811466,3,445,5,0,0,5
1485174814823,4,450,5,0,0,5
1485174818017,4,453,5,0,0,5
1485174821902,4,458,5,0,0,5
1485174825042,4,463,5,0,0,5
1485174828259,4,467,5,0,0,5
1485174831276,4,470,5,0,0,5
1485174834473,4,476,5,0,0,5
1485174837636,4,482,5,0,0,5
1485174840954,4,486,5,0,0,5
1485174843971,4,492,6,0,0,6
1485174848281,4,497,6,0,0,6
1485174851841,4,501,6,0,0,6
1485174854942,4,505,6,0,0,6
1485174858748,4,516,6,0,0,6
1485174861875,4,519,6,0,0,6
1485174864924,4,523,6,0,0,6
1485174868167,4,526,6,0,0,6
1485174872795,4,531,6,0,0,6
1485174875920,4,537,6,0,0,5
1485174879375,3,542,6,0,0,5
1485174883238,4,547,6,0,0,5
1485174886569,4,553,6,0,0,5
1485174890032,3,558,6,0,0,5
1485174894754,4,564,6,0,0,5
1485174897799,4,568,6,0,0,5
1485174900834,4,571,6,0,0,5
1485174904664,4,577,6,0,0,5
1485174908204,2,584,6,0,0,5
1485174911787,4,592,6,0,0,5
1485174915605,4,601,6,0,0,5
1485174918947,4,604,6,0,0,5
1485174922376,4,607,6,0,0,5
1485174926025,4,612,6,0,0,5
1485174929386,4,615,6,0,0,5
1485174936104,4,624,6,0,0,5
1485174939150,4,627,6,0,0,5
1485174942359,4,631,6,0,0,5
1485174945932,4,636,6,0,0,5
1485174948956,4,641,6,0,0,5
1485174952129,3,646,6,0,0,5
1485174955152,4,650,6,0,0,5
1485174958791,4,656,6,0,0,5
1485174962402,4,659,6,0,0,5
1485174965793,4,663,6,0,0,5
1485174969099,4,667,6,0,0,5
1485174972614,3,672,6,0,0,5
1485174976223,4,677,6,0,0,5
1485174980822,4,683,6,0,0,5
1485174983864,3,688,6,0,0,5
1485174986888,4,693,6,0,0,5
1485174990096,4,696,6,0,0,5
1485174993706,4,699,6,0,0,5
1485174997079,4,703,6,0,0,5
1485175000833,4,707,6,0,0,5
1485175004294,4,713,6,0,0,5
1485175007333,2,718,6,0,0,5
1485175010824,4,721,6,0,0,5
1485175014986,4,728,6,0,0,5
1485175018116,4,733,6,0,0,5
1485175021760,2,739,6,0,0,5
1485175026138,3,745,6,0,0,5
1485175029797,4,749,6,0,0,5
1485175033076,4,752,6,0,0,5
1485175036847,4,756,6,0,0,5
1485175040062,4,761,6,0,0,5
1485175043746,3,766,6,0,0,5
1485175047965,4,771,6,0,0,5
1485175051585,4,776,6,0,0,5
1485175054942,4,781,6,0,0,5
1485175059065,4,786,6,0,0,5
1485175062182,3,790,6,0,0,5
1485175065478,4,794,6,0,0,5
1485175069448,3,800,6,0,0,5
1485175072464,4,803,6,0,0,5
1485175075945,4,809,6,0,0,5
1485175079395,4,813,6,0,0,5
1485175082739,4,818,6,0,0,5
1485175086791,4,824,6,0,0,5
1485175090254,3,830,6,0,0,5
1485175093600,4,833,6,0,0,5
1485175097402,4,838,6,0,0,5
1485175100754,3,843,6,0,0,5
1485175103771,3,847,6,0,0,5
1485175107457,4,852,6,0,0,5
1485175114025,4,862,6,0,0,5
1485175117850,4,867,6,0,0,5
1485175122406,4,872,6,0,0,5
1485175125424,4,878,6,0,0,5
1485175128852,4,881,6,0,0,5
1485175132576,4,886,6,0,0,5
1485175135605,4,891,6,0,0,5
1485175139538,4,895,6,0,0,5
1485175144084,3,901,6,0,0,5
1485175147104,4,905,6,0,0,5
1485175150326,4,910,6,0,0,5
1485175154325,4,915,6,0,0,5
1485175157480,4,920,6,0,0,5
1485175161089,4,924,6,0,0,5
1485175164723,3,930,6,0,0,5
1485175167754,4,934,6,0,0,5
1485175171235,3,937,6,0,0,5
1485175175064,4,942,6,0,0,5
1485175178238,4,945,6,0,0,5
1485175181500,4,948,6,0,0,5
1485175185712,4,954,6,0,0,5
1485175189313,4,961,6,0,0,5
1485175193113,4,965,6,0,0,5
1485175196858,4,970,6,0,0,5
1485175200350,2,976,6,0,0,5
1485175204065,2,983,6,0,0,5
1485175207706,2,987,6,0,0,5
1485175210728,2,990,6,0,0,5
1485175214045,4,998,6,0,0,5
1485175217205,4,1003,6,0,0,5
1485175220860,3,1016,6,0,0,5
1485175224615,4,1021,6,0,0,5
1485175228161,3,1026,6,0,0,5
1485175231592,4,1031,6,0,0,5
1485175235497,3,1037,6,0,0,5
1485175238943,4,1042,6,0,0,5
1485175242713,3,1049,6,0,0,5
1485175246105,4,1052,6,0,0,5
1485175249699,4,1055,6,0,0,5
1485175253127,3,1061,6,0,0,5
1485175256808,4,1065,6,0,0,5
1485175260253,2,1071,6,0,0,5
1485175264685,4,1076,6,0,0,5
1485175268118,4,1080,6,0,0,5
1485175271136,4,1083,6,0,0,5
1485175274781,4,1089,6,0,0,5
1485175278958,4,1093,6,0,0,5
1485175282074,4,1096,6,0,0,5
1485175286345,4,1103,6,0,0,5
1485175290086,4,1107,6,0,0,5
1485175293156,4,1111,6,0,0,5
1485175296651,4,1115,6,0,0,5
1485175300792,4,1118,6,0,0,5
1485175303819,4,1123,6,0,0,5
1485175307376,4,1129,6,0,0,5
1485175310693,4,1133,6,0,0,5
1485175314031,4,1138,6,0,0,5
1485175318151,4,1144,6,0,0,5
1485175321418,4,1149,6,0,0,5
1485175324439,4,1153,6,0,0,5
1485175327905,4,1158,6,0,0,5
1485175331309,4,1162,6,0,0,5
1485175334487,4,1167,6,0,0,5
1485175338508,4,1173,6,0,0,5
1485175341831,4,1176,6,0,0,5
1485175345074,4,1181,6,0,0,5
1485175348974,4,1186,6,0,0,5
1485175352842,3,1191,6,0,0,5
1485175356226,3,1196,6,0,0,5
1485175359492,4,1200,6,0,0,5
1485175362691,4,1206,6,0,0,5
1485175366013,4,1209,6,0,0,5
1485175369081,4,1213,6,0,0,5
1485175373113,4,1219,6,0,0,5
1485175377082,3,1223,6,0,0,5
1485175380238,4,1227,6,0,0,5
1485175383767,4,1233,6,0,0,5
1485175387468,3,1239,6,0,0,5
1485175391144,4,1242,6,0,0,5
1485175394521,4,1248,6,0,0,5
1485175398145,3,1252,6,0,0,5
1485175401239,4,1255,6,0,0,5
1485175404825,4,1262,6,0,0,5
1485175408399,4,1267,6,0,0,5
1485175411417,4,1272,6,0,0,5
1485175414480,4,1281,6,0,0,5
1485175417659,4,1288,6,0,0,5
1485175420920,4,1293,6,0,0,5
1485175423997,4,1300,6,0,0,5
1485175427014,4,1308,6,0,0,5
1485175430204,4,1317,6,0,0,5
1485175433408,3,1326,6,0,0,5
1485175436562,4,1334,6,0,0,5
1485175439757,3,1340,6,0,0,5
1485175442885,3,1349,6,0,0,5
1485175446250,2,1361,6,0,0,5
1485175449267,3,1400,6,0,0,6
1485175452308,3,1431,6,0,0,6
1485175455434,4,1485,6,0,0,6
1485175458589,1,1565,6,0,0,6
1485175461609,0,1572,6,0,0,6
1485175464625,0,1576,6,0,0,6
1485175467669,0,1579,6,0,0,6
1485175470795,0,1582,6,0,0,6
1485175473811,0,1585,6,0,0,6
1485175476824,0,1589,6,0,0,6
