1140, 607, 0, 0, 0
1140, 624, 1, 0, 0
2142, 667, 0, 0, 0
2142, 619, 1, 0, 0
3144, 475, 0, 0, 0
3144, 439, 1, 0, 0
4146, 307, 0, 0, 0
4146, 335, 1, 0, 0
5148, 463, 0, 0, 0
5148, 479, 1, 0, 0
6150, 403, 0, 0, 0
6150, 387, 1, 0, 0
7152, 383, 0, 0, 0
7152, 315, 1, 0, 0
8154, 359, 0, 0, 0
8154, 347, 1, 0, 0
9156, 479, 0, 0, 0
9156, 439, 1, 0, 0
10158, 667, 0, 0, 0
10158, 671, 1, 0, 0
11160, 335, 0, 0, 0
11160, 375, 1, 0, 0
12162, 379, 0, 0, 0
12162, 343, 1, 0, 0
13164, 495, 0, 0, 0
13164, 459, 1, 0, 0
14166, 431, 0, 0, 0
14166, 511, 1, 0, 0
15168, 415, 0, 0, 0
15168, 359, 1, 0, 0
16170, 319, 0, 0, 0
16170, 315, 1, 0, 0
17172, 447, 0, 0, 0
17172, 339, 1, 0, 0
18174, 391, 0, 0, 0
18174, 439, 1, 0, 0
19176, 371, 0, 0, 0
19176, 411, 1, 0, 0
20178, 375, 0, 0, 0
20178, 371, 1, 0, 0
21180, 359, 0, 0, 0
21180, 387, 1, 0, 0
22182, 451, 0, 0, 0
22182, 391, 1, 0, 0
23184, 495, 0, 0, 0
23184, 467, 1, 0, 0
24186, 530, 0, 0, 0
24186, 522, 1, 0, 0
25188, 319, 0, 0, 0
25188, 343, 1, 0, 0
26190, 487, 0, 0, 0
26190, 487, 1, 0, 0
27192, 295, 0, 0, 0
27192, 515, 1, 0, 0
28194, 487, 0, 0, 0
28194, 475, 1, 0, 0
29196, 475, 0, 0, 0
29196, 423, 1, 0, 0
30198, 451, 0, 0, 0
30198, 499, 1, 0, 0
31200, 339, 0, 0, 0
31200, 379, 1, 0, 0
32202, 455, 0, 0, 0
32202, 423, 1, 0, 0
33204, 379, 0, 0, 0
33204, 387, 1, 0, 0
34206, 399, 0, 0, 0
34206, 311, 1, 0, 0
35208, 507, 0, 0, 0
35208, 423, 1, 0, 0
36210, 395, 0, 0, 0
36210, 451, 1, 0, 0
37212, 391, 0, 0, 0
37212, 323, 1, 0, 0
38214, 371, 0, 0, 0
38214, 395, 1, 0, 0
39216, 419, 0, 0, 0
39216, 399, 1, 0, 0
40218, 371, 0, 0, 0
40218, 311, 1, 0, 0
41220, 602, 0, 0, 0
41220, 582, 1, 0, 0
42222, 399, 0, 0, 0
42222, 363, 1, 0, 0
43224, 371, 0, 0, 0
43224, 359, 1, 0, 0
44225, 599, 0, 0, 0
44225, 591, 1, 0, 0
45227, 307, 0, 0, 0
45227, 375, 1, 0, 0
46229, 359, 0, 0, 0
46229, 303, 1, 0, 0
47231, 383, 0, 0, 0
47231, 343, 1, 0, 0
48233, 527, 0, 0, 0
48233, 487, 1, 0, 0
49235, 379, 0, 0, 0
49235, 419, 1, 0, 0
50237, 535, 0, 0, 0
50237, 375, 1, 0, 0
51239, 379, 0, 0, 0
51239, 415, 1, 0, 0
52241, 459, 0, 0, 0
52241, 451, 1, 0, 0
53243, 643, 0, 0, 0
53243, 539, 1, 0, 0
54245, 319, 0, 0, 0
54245, 343, 1, 0, 0
55247, 315, 0, 0, 0
55247, 339, 1, 0, 0
56249, 586, 0, 0, 0
56249, 582, 1, 0, 0
57251, 295, 0, 0, 0
57251, 351, 1, 0, 0
58253, 347, 0, 0, 0
58253, 335, 1, 0, 0
59255, 339, 0, 0, 0
59255, 455, 1, 0, 0
60257, 419, 0, 0, 0
60257, 415, 1, 0, 0
61259, 343, 0, 0, 0
61259, 351, 1, 0, 0
62261, 387, 0, 0, 0
62261, 307, 1, 0, 0
63263, 547, 0, 0, 0
63263, 595, 1, 0, 0
64265, 571, 0, 0, 0
64265, 543, 1, 0, 0
65267, 335, 0, 0, 0
65267, 379, 1, 0, 0
66269, 323, 0, 0, 0
66269, 347, 1, 0, 0
67271, 387, 0, 0, 0
67271, 387, 1, 0, 0
68273, 391, 0, 0, 0
68273, 439, 1, 0, 0
69275, 323, 0, 0, 0
69275, 391, 1, 0, 0
70276, 571, 0, 0, 0
70276, 535, 1, 0, 0
71278, 615, 0, 0, 0
71278, 483, 1, 0, 0
72280, 347, 0, 0, 0
72280, 319, 1, 0, 0
73282, 367, 0, 0, 0
73282, 423, 1, 0, 0
74284, 395, 0, 0, 0
74284, 355, 1, 0, 0
75286, 267, 0, 0, 0
75286, 307, 1, 0, 0
76288, 447, 0, 0, 0
76288, 515, 1, 0, 0
77290, 391, 0, 0, 0
77290, 439, 1, 0, 0
78292, 307, 0, 0, 0
78292, 319, 1, 0, 0
79294, 375, 0, 0, 0
79294, 367, 1, 0, 0
80296, 379, 0, 0, 0
80296, 459, 1, 0, 0
81298, 355, 0, 0, 0
81298, 395, 1, 0, 0
82300, 331, 0, 0, 0
82300, 331, 1, 0, 0
83302, 515, 0, 0, 0
83302, 487, 1, 0, 0
84304, 535, 0, 0, 0
84304, 487, 1, 0, 0
85306, 371, 0, 0, 0
85306, 307, 1, 0, 0
86308, 546, 0, 0, 0
86308, 650, 1, 0, 0
87310, 782, 0, 0, 0
87310, 762, 1, 0, 0
88312, 271, 0, 0, 0
88312, 315, 1, 0, 0
89314, 407, 0, 0, 0
89314, 395, 1, 0, 0
90316, 431, 0, 0, 0
