1142, 1071, 0, 0, 0
1142, 1183, 1, 0, 0
2144, 1110, 0, 0, 0
2144, 987, 1, 0, 0
3146, 815, 0, 0, 0
3146, 979, 1, 0, 0
4148, 550, 0, 0, 0
4148, 502, 1, 0, 0
5150, 763, 0, 0, 0
5150, 835, 1, 0, 0
6152, 750, 0, 0, 0
6152, 754, 1, 0, 0
7154, 471, 0, 0, 0
7154, 471, 1, 0, 0
8156, 506, 0, 0, 0
8156, 582, 1, 0, 0
9158, 599, 0, 0, 0
9158, 651, 1, 0, 0
10160, 771, 0, 0, 0
10160, 739, 1, 0, 0
11162, 363, 0, 0, 0
11162, 435, 1, 0, 0
12164, 455, 0, 0, 0
12164, 355, 1, 0, 0
13166, 383, 0, 0, 0
13166, 383, 1, 0, 0
14168, 363, 0, 0, 0
14168, 315, 1, 0, 0
15170, 363, 0, 0, 0
15170, 299, 1, 0, 0
16172, 463, 0, 0, 0
16172, 459, 1, 0, 0
17174, 506, 0, 0, 0
17174, 614, 1, 0, 0
18176, 423, 0, 0, 0
18176, 423, 1, 0, 0
19178, 467, 0, 0, 0
19178, 535, 1, 0, 0
20180, 443, 0, 0, 0
20180, 463, 1, 0, 0
21182, 487, 0, 0, 0
21182, 519, 1, 0, 0
22184, 542, 0, 0, 0
22184, 435, 1, 0, 0
23186, 395, 0, 0, 0
23186, 487, 1, 0, 0
24188, 375, 0, 0, 0
24188, 383, 1, 0, 0
25190, 283, 0, 0, 0
25190, 399, 1, 0, 0
26192, 499, 0, 0, 0
26192, 431, 1, 0, 0
27194, 423, 0, 0, 0
27194, 363, 1, 0, 0
28196, 355, 0, 0, 0
28196, 443, 1, 0, 0
29198, 539, 0, 0, 0
29198, 503, 1, 0, 0
30200, 603, 0, 0, 0
30200, 491, 1, 0, 0
31202, 363, 0, 0, 0
31202, 363, 1, 0, 0
32204, 355, 0, 0, 0
32204, 383, 1, 0, 0
33206, 475, 0, 0, 0
33206, 542, 1, 0, 0
34208, 375, 0, 0, 0
34208, 351, 1, 0, 0
35210, 467, 0, 0, 0
35210, 491, 1, 0, 0
36212, 491, 0, 0, 0
36212, 463, 1, 0, 0
37214, 586, 0, 0, 0
37214, 606, 1, 0, 0
38216, 575, 0, 0, 0
38216, 535, 1, 0, 0
39218, 419, 0, 0, 0
39218, 403, 1, 0, 0
40220, 379, 0, 0, 0
40220, 275, 1, 0, 0
41222, 375, 0, 0, 0
41222, 371, 1, 0, 0
42224, 479, 0, 0, 0
42224, 555, 1, 0, 0
43226, 555, 0, 0, 0
43226, 523, 1, 0, 0
44228, 435, 0, 0, 0
44228, 443, 1, 0, 0
45230, 735, 0, 0, 0
45230, 751, 1, 0, 0
46232, 443, 0, 0, 0
46232, 403, 1, 0, 0
47234, 562, 0, 0, 0
47234, 542, 1, 0, 0
48236, 519, 0, 0, 0
48236, 403, 1, 0, 0
49238, 359, 0, 0, 0
49238, 351, 1, 0, 0
50239, 303, 0, 0, 0
50239, 331, 1, 0, 0
51242, 590, 0, 0, 0
51242, 522, 1, 0, 0
52244, 395, 0, 0, 0
52244, 395, 1, 0, 0
53246, 283, 0, 0, 0
53246, 355, 1, 0, 0
54248, 323, 0, 0, 0
54248, 391, 1, 0, 0
55250, 383, 0, 0, 0
55250, 379, 1, 0, 0
56252, 331, 0, 0, 0
56252, 391, 1, 0, 0
57254, 319, 0, 0, 0
57254, 299, 1, 0, 0
58256, 407, 0, 0, 0
58256, 375, 1, 0, 0
59258, 371, 0, 0, 0
59258, 343, 1, 0, 0
60260, 379, 0, 0, 0
60260, 391, 1, 0, 0
61262, 658, 0, 0, 0
61262, 638, 1, 0, 0
62264, 407, 0, 0, 0
62264, 467, 1, 0, 0
63265, 431, 0, 0, 0
63265, 415, 1, 0, 0
64267, 355, 0, 0, 0
64267, 335, 1, 0, 0
65269, 427, 0, 0, 0
65269, 407, 1, 0, 0
66271, 631, 0, 0, 0
66271, 571, 1, 0, 0
67273, 319, 0, 0, 0
67273, 411, 1, 0, 0
68275, 331, 0, 0, 0
68275, 371, 1, 0, 0
69277, 531, 0, 0, 0
69277, 611, 1, 0, 0
70279, 351, 0, 0, 0
70279, 359, 1, 0, 0
71281, 395, 0, 0, 0
71281, 279, 1, 0, 0
72283, 387, 0, 0, 0
72283, 323, 1, 0, 0
73285, 403, 0, 0, 0
73285, 323, 1, 0, 0
74287, 526, 0, 0, 0
74287, 574, 1, 0, 0
75289, 622, 0, 0, 0
75289, 630, 1, 0, 0
76291, 431, 0, 0, 0
76291, 431, 1, 0, 0
77293, 351, 0, 0, 0
77293, 467, 1, 0, 0
78295, 283, 0, 0, 0
78295, 275, 1, 0, 0
79297, 307, 0, 0, 0
79297, 315, 1, 0, 0
80299, 351, 0, 0, 0
80299, 399, 1, 0, 0
81301, 351, 0, 0, 0
81301, 383, 1, 0, 0
82303, 267, 0, 0, 0
82303, 335, 1, 0, 0
83305, 383, 0, 0, 0
83305, 371, 1, 0, 0
84306, 491, 0, 0, 0
84306, 547, 1, 0, 0
85309, 343, 0, 0, 0
85309, 339, 1, 0, 0
86311, 479, 0, 0, 0
86311, 355, 1, 0, 0
87313, 550, 0, 0, 0
87313, 566, 1, 0, 0
88315, 615, 0, 0, 0
88315, 683, 1, 0, 0
89317, 427, 0, 0, 0
89317, 375, 1, 0, 0
90319, 379, 0, 0, 0
90319, 367, 1, 0, 0
91321, 391, 0, 0, 0
91321, 427, 1, 0, 0
92323, 475, 0, 0, 0
92323, 475, 1, 0, 0
93325, 251, 0, 0, 0
93325, 331, 1, 0, 0
94327, 323, 0, 0, 0
94327, 319, 1, 0, 0
95329, 419, 0, 0, 0
95329, 502, 1, 0, 0
96331, 435, 0, 0, 0
96331, 459, 1, 0, 0
97333, 419, 0, 0, 0
97333, 419, 1, 0, 0
98335, 315, 0, 0, 0
98335, 327, 1, 0, 0
99337, 319, 0, 0, 0
99337, 339, 1, 0, 0
100339, 471, 0, 0, 0
100339, 391, 1, 0, 0
101341, 387, 0, 0, 0
101341, 463, 1, 0, 0
102343, 383, 0, 0, 0
102343, 319, 1, 0, 0
103345, 555, 0, 0, 0
103345, 607, 1, 0, 0
104347, 399, 0, 0, 0
104347, 471, 1, 0, 0
105349, 335, 0, 0, 0
105349, 343, 1, 0, 0
106351, 435, 0, 0, 0
106351, 475, 1, 0, 0
107353, 367, 0, 0, 0
107353, 327, 1, 0, 0
108355, 399, 0, 0, 0
108355, 435, 1, 0, 0
109357, 563, 0, 0, 0
109357, 523, 1, 0, 0
110358, 331, 0, 0, 0
110358, 375, 1, 0, 0
111360, 503, 0, 0, 0
111360, 415, 1, 0, 0
112362, 367, 0, 0, 0
112362, 415, 1, 0, 0
113364, 283, 0, 0, 0
113364, 299, 1, 0, 0
114366, 431, 0, 0, 0
114366, 343, 1, 0, 0
115368, 307, 0, 0, 0
115368, 255, 1, 0, 0
116370, 379, 0, 0, 0
116370, 335, 1, 0, 0
117372, 347, 0, 0, 0
117372, 359, 1, 0, 0
118374, 307, 0, 0, 0
118374, 251, 1, 0, 0
119376, 611, 0, 0, 0
119376, 731, 1, 0, 0
120378, 403, 0, 0, 0
120378, 411, 1, 0, 0
121380, 307, 0, 0, 0
121380, 291, 1, 0, 0
122382, 599, 0, 0, 0
122382, 547, 1, 0, 0
123384, 502, 0, 0, 0
123384, 538, 1, 0, 0
124386, 327, 0, 0, 0
124386, 343, 1, 0, 0
125388, 451, 0, 0, 0
125388, 459, 1, 0, 0
126390, 435, 0, 0, 0
126390, 423, 1, 0, 0
127392, 610, 0, 0, 0
127392, 574, 1, 0, 0
128394, 271, 0, 0, 0
128394, 315, 1, 0, 0
129396, 439, 0, 0, 0
129396, 363, 1, 0, 0
130398, 383, 0, 0, 0
130398, 411, 1, 0, 0
131400, 343, 0, 0, 0
131400, 331, 1, 0, 0
132402, 487, 0, 0, 0
132402, 431, 1, 0, 0
133404, 351, 0, 0, 0
133404, 387, 1, 0, 0
134406, 351, 0, 0, 0
134406, 267, 1, 0, 0
135408, 431, 0, 0, 0
135408, 415, 1, 0, 0
136410, 335, 0, 0, 0
136410, 331, 1, 0, 0
137412, 455, 0, 0, 0
137412, 491, 1, 0, 0
138414, 379, 0, 0, 0
138414, 379, 1, 0, 0
139416, 415, 0, 0, 0
139416, 411, 1, 0, 0
140418, 507, 0, 0, 0
140418, 531, 1, 0, 0
141420, 510, 0, 0, 0
141420, 443, 1, 0, 0
142422, 471, 0, 0, 0
142422, 467, 1, 0, 0
143424, 427, 0, 0, 0
143424, 347, 1, 0, 0
144426, 419, 0, 0, 0
144426, 518, 1, 0, 0
145428, 351, 0, 0, 0
145428, 343, 1, 0, 0
146430, 543, 0, 0, 0
146430, 535, 1, 0, 0
147432, 459, 0, 0, 0
147432, 331, 1, 0, 0
148434, 347, 0, 0, 0
148434, 331, 1, 0, 0
149435, 311, 0, 0, 0
149435, 431, 1, 0, 0
150437, 563, 0, 0, 0
150437, 503, 1, 0, 0
151439, 539, 0, 0, 0
151439, 511, 1, 0, 0
152441, 455, 0, 0, 0
152441, 403, 1, 0, 0
153443, 515, 0, 0, 0
153443, 575, 1, 0, 0
154445, 459, 0, 0, 0
154445, 371, 1, 0, 0
155447, 822, 0, 0, 0
155447, 818, 1, 0, 0
156449, 623, 0, 0, 0
156449, 591, 1, 0, 0
157451, 503, 0, 0, 0
157451, 443, 1, 0, 0
158453, 295, 0, 0, 0
158453, 331, 1, 0, 0
159455, 431, 0, 0, 0
159455, 475, 1, 0, 0
160457, 411, 0, 0, 0
160457, 423, 1, 0, 0
161459, 423, 0, 0, 0
161459, 395, 1, 0, 0
162461, 291, 0, 0, 0
162461, 343, 1, 0, 0
163463, 591, 0, 0, 0
163463, 623, 1, 0, 0
164465, 315, 0, 0, 0
164465, 383, 1, 0, 0
165467, 579, 0, 0, 0
165467, 575, 1, 0, 0
166469, 634, 0, 0, 0
166469, 499, 1, 0, 0
167471, 291, 0, 0, 0
167471, 299, 1, 0, 0
168473, 299, 0, 0, 0
168473, 375, 1, 0, 0
169475, 555, 0, 0, 0
169475, 463, 1, 0, 0
170477, 407, 0, 0, 0
170477, 347, 1, 0, 0
171479, 335, 0, 0, 0
171479, 299, 1, 0, 0
172481, 299, 0, 0, 0
172481, 359, 1, 0, 0
173483, 403, 0, 0, 0
173483, 459, 1, 0, 0
174485, 427, 0, 0, 0
174485, 323, 1, 0, 0
175487, 371, 0, 0, 0
175487, 395, 1, 0, 0
176489, 415, 0, 0, 0
176489, 435, 1, 0, 0
177491, 542, 0, 0, 0
177491, 546, 1, 0, 0
178492, 383, 0, 0, 0
178492, 347, 1, 0, 0
179494, 375, 0, 0, 0
179494, 287, 1, 0, 0
180496, 403, 0, 0, 0
180496, 395, 1, 0, 0
181498, 367, 0, 0, 0
181498, 383, 1, 0, 0
182500, 399, 0, 0, 0
182500, 431, 1, 0, 0
183502, 582, 0, 0, 0
183502, 483, 1, 0, 0
184504, 323, 0, 0, 0
184504, 367, 1, 0, 0
185506, 439, 0, 0, 0
185506, 459, 1, 0, 0
186508, 614, 0, 0, 0
186508, 578, 1, 0, 0
187510, 483, 0, 0, 0
187510, 455, 1, 0, 0
188512, 631, 0, 0, 0
188512, 595, 1, 0, 0
189514, 323, 0, 0, 0
189514, 323, 1, 0, 0
190516, 487, 0, 0, 0
190516, 499, 1, 0, 0
191518, 471, 0, 0, 0
191518, 455, 1, 0, 0
192520, 419, 0, 0, 0
192520, 399, 1, 0, 0
193522, 423, 0, 0, 0
193522, 439, 1, 0, 0
194524, 315, 0, 0, 0
194524, 331, 1, 0, 0
195526, 319, 0, 0, 0
195526, 431, 1, 0, 0
196528, 363, 0, 0, 0
196528, 419, 1, 0, 0
197530, 327, 0, 0, 0
197530, 407, 1, 0, 0
198532, 319, 0, 0, 0
198532, 375, 1, 0, 0
199534, 463, 0, 0, 0
199534, 299, 1, 0, 0
200536, 335, 0, 0, 0
200536, 427, 1, 0, 0
201538, 591, 0, 0, 0
201538, 483, 1, 0, 0
202540, 439, 0, 0, 0
202540, 614, 1, 0, 0
203542, 323, 0, 0, 0
203542, 379, 1, 0, 0
204544, 686, 0, 0, 0
204544, 526, 1, 0, 0
205546, 571, 0, 0, 0
205546, 635, 1, 0, 0
206548, 351, 0, 0, 0
206548, 327, 1, 0, 0
