1142, 188, 0, 0, 0
1142, 145, 1, 0, 0
2144, 151, 0, 0, 0
2144, 158, 1, 0, 0
3146, 136, 0, 0, 0
3146, 126, 1, 0, 0
4148, 160, 0, 0, 0
4148, 155, 1, 0, 0
5150, 91, 0, 0, 0
5150, 74, 1, 0, 0
6152, 97, 0, 0, 0
6152, 72, 1, 0, 0
7154, 90, 0, 0, 0
7154, 79, 1, 0, 0
8156, 95, 0, 0, 0
8156, 82, 1, 0, 0
9158, 127, 0, 0, 0
9158, 125, 1, 0, 0
10160, 79, 0, 0, 0
10160, 71, 1, 0, 0
11162, 91, 0, 0, 0
11162, 87, 1, 0, 0
12164, 88, 0, 0, 0
12164, 91, 1, 0, 0
13166, 83, 0, 0, 0
13166, 100, 1, 0, 0
14168, 101, 0, 0, 0
14168, 137, 1, 0, 0
15170, 145, 0, 0, 0
15170, 145, 1, 0, 0
16172, 95, 0, 0, 0
16172, 96, 1, 0, 0
17174, 123, 0, 0, 0
17174, 98, 1, 0, 0
18176, 94, 0, 0, 0
18176, 100, 1, 0, 0
19178, 91, 0, 0, 0
19178, 96, 1, 0, 0
20180, 92, 0, 0, 0
20180, 77, 1, 0, 0
21182, 96, 0, 0, 0
21182, 104, 1, 0, 0
22184, 120, 0, 0, 0
22184, 120, 1, 0, 0
23186, 87, 0, 0, 0
23186, 92, 1, 0, 0
24188, 83, 0, 0, 0
24188, 88, 1, 0, 0
25190, 82, 0, 0, 0
25190, 74, 1, 0, 0
26192, 100, 0, 0, 0
26192, 100, 1, 0, 0
27194, 114, 0, 0, 0
27194, 101, 1, 0, 0
28196, 94, 0, 0, 0
28196, 107, 1, 0, 0
29198, 89, 0, 0, 0
29198, 92, 1, 0, 0
30200, 91, 0, 0, 0
30200, 87, 1, 0, 0
31202, 112, 0, 0, 0
31202, 113, 1, 0, 0
32204, 88, 0, 0, 0
32204, 78, 1, 0, 0
33206, 101, 0, 0, 0
33206, 84, 1, 0, 0
34208, 99, 0, 0, 0
34208, 70, 1, 0, 0
35210, 110, 0, 0, 0
35210, 95, 1, 0, 0
36212, 110, 0, 0, 0
36212, 104, 1, 0, 0
37214, 143, 0, 0, 0
37214, 155, 1, 0, 0
38216, 135, 0, 0, 0
38216, 125, 1, 0, 0
39218, 123, 0, 0, 0
39218, 126, 1, 0, 0
40220, 84, 0, 0, 0
40220, 91, 1, 0, 0
41222, 84, 0, 0, 0
41222, 87, 1, 0, 0
42224, 115, 0, 0, 0
42224, 139, 1, 0, 0
43226, 99, 0, 0, 0
43226, 99, 1, 0, 0
44228, 82, 0, 0, 0
44228, 106, 1, 0, 0
45230, 73, 0, 0, 0
45230, 89, 1, 0, 0
46231, 79, 0, 0, 0
46231, 86, 1, 0, 0
47234, 85, 0, 0, 0
47234, 65, 1, 0, 0
48236, 117, 0, 0, 0
48236, 98, 1, 0, 0
49238, 74, 0, 0, 0
49238, 65, 1, 0, 0
50239, 119, 0, 0, 0
50239, 117, 1, 0, 0
51242, 149, 0, 0, 0
51242, 130, 1, 0, 0
52244, 142, 0, 0, 0
52244, 141, 1, 0, 0
53246, 89, 0, 0, 0
53246, 88, 1, 0, 0
54248, 144, 0, 0, 0
54248, 118, 1, 0, 0
55250, 142, 0, 0, 0
55250, 130, 1, 0, 0
56252, 111, 0, 0, 0
56252, 119, 1, 0, 0
57254, 215, 0, 0, 0
57254, 202, 1, 0, 0
58256, 81, 0, 0, 0
58256, 109, 1, 0, 0
59258, 105, 0, 0, 0
59258, 81, 1, 0, 0
60260, 98, 0, 0, 0
60260, 75, 1, 0, 0
61262, 85, 0, 0, 0
61262, 87, 1, 0, 0
62264, 140, 0, 0, 0
62264, 137, 1, 0, 0
63265, 110, 0, 0, 0
63265, 96, 1, 0, 0
64267, 118, 0, 0, 0
64267, 101, 1, 0, 0
65269, 100, 0, 0, 0
65269, 94, 1, 0, 0
66271, 78, 0, 0, 0
66271, 101, 1, 0, 0
67273, 141, 0, 0, 0
67273, 121, 1, 0, 0
68275, 155, 0, 0, 0
68275, 132, 1, 0, 0
69277, 157, 0, 0, 0
69277, 175, 1, 0, 0
70279, 84, 0, 0, 0
70279, 80, 1, 0, 0
71281, 95, 0, 0, 0
71281, 92, 1, 0, 0
72283, 126, 0, 0, 0
72283, 125, 1, 0, 0
73285, 79, 0, 0, 0
73285, 89, 1, 0, 0
74287, 165, 0, 0, 0
74287, 166, 1, 0, 0
75289, 94, 0, 0, 0
75289, 113, 1, 0, 0
76291, 100, 0, 0, 0
76291, 80, 1, 0, 0
77293, 173, 0, 0, 0
77293, 166, 1, 0, 0
78295, 158, 0, 0, 0
78295, 162, 1, 0, 0
79297, 86, 0, 0, 0
79297, 98, 1, 0, 0
80299, 107, 0, 0, 0
80299, 107, 1, 0, 0
81300, 95, 0, 0, 0
81300, 114, 1, 0, 0
82303, 71, 0, 0, 0
82303, 82, 1, 0, 0
83305, 109, 0, 0, 0
83305, 107, 1, 0, 0
84306, 75, 0, 0, 0
84306, 72, 1, 0, 0
85309, 111, 0, 0, 0
85309, 99, 1, 0, 0
86311, 108, 0, 0, 0
86311, 95, 1, 0, 0
87313, 107, 0, 0, 0
87313, 96, 1, 0, 0
88315, 155, 0, 0, 0
88315, 166, 1, 0, 0
89317, 88, 0, 0, 0
89317, 66, 1, 0, 0
90319, 112, 0, 0, 0
90319, 92, 1, 0, 0
91321, 108, 0, 0, 0
91321, 92, 1, 0, 0
92323, 89, 0, 0, 0
92323, 94, 1, 0, 0
93325, 77, 0, 0, 0
93325, 68, 1, 0, 0
94327, 65, 0, 0, 0
94327, 83, 1, 0, 0
95329, 81, 0, 0, 0
95329, 79, 1, 0, 0
96331, 91, 0, 0, 0
96331, 84, 1, 0, 0
97333, 78, 0, 0, 0
97333, 70, 1, 0, 0
98335, 66, 0, 0, 0
98335, 69, 1, 0, 0
99337, 79, 0, 0, 0
99337, 82, 1, 0, 0
100339, 97, 0, 0, 0
100339, 81, 1, 0, 0
101341, 91, 0, 0, 0
101341, 88, 1, 0, 0
102343, 82, 0, 0, 0
102343, 83, 1, 0, 0
103345, 84, 0, 0, 0
103345, 86, 1, 0, 0
104347, 123, 0, 0, 0
104347, 101, 1, 0, 0
105349, 87, 0, 0, 0
105349, 81, 1, 0, 0
106351, 93, 0, 0, 0
106351, 100, 1, 0, 0
107353, 75, 0, 0, 0
107353, 89, 1, 0, 0
108354, 80, 0, 0, 0
108354, 92, 1, 0, 0
109356, 151, 0, 0, 0
109356, 131, 1, 0, 0
110358, 111, 0, 0, 0
110358, 122, 1, 0, 0
111360, 89, 0, 0, 0
111360, 90, 1, 0, 0
112362, 92, 0, 0, 0
112362, 82, 1, 0, 0
113364, 84, 0, 0, 0
113364, 68, 1, 0, 0
114366, 76, 0, 0, 0
114366, 69, 1, 0, 0
115368, 75, 0, 0, 0
115368, 72, 1, 0, 0
116370, 76, 0, 0, 0
116370, 78, 1, 0, 0
117372, 94, 0, 0, 0
117372, 89, 1, 0, 0
118374, 79, 0, 0, 0
118374, 103, 1, 0, 0
119376, 163, 0, 0, 0
119376, 170, 1, 0, 0
120378, 109, 0, 0, 0
120378, 113, 1, 0, 0
121380, 100, 0, 0, 0
121380, 133, 1, 0, 0
122382, 90, 0, 0, 0
122382, 102, 1, 0, 0
123384, 88, 0, 0, 0
123384, 81, 1, 0, 0
124386, 110, 0, 0, 0
124386, 122, 1, 0, 0
125388, 159, 0, 0, 0
125388, 139, 1, 0, 0
126390, 142, 0, 0, 0
126390, 156, 1, 0, 0
127392, 126, 0, 0, 0
127392, 142, 1, 0, 0
128394, 169, 0, 0, 0
128394, 179, 1, 0, 0
129396, 131, 0, 0, 0
129396, 134, 1, 0, 0
130398, 92, 0, 0, 0
130398, 88, 1, 0, 0
131400, 115, 0, 0, 0
131400, 117, 1, 0, 0
132402, 81, 0, 0, 0
132402, 83, 1, 0, 0
133404, 92, 0, 0, 0
133404, 81, 1, 0, 0
134406, 114, 0, 0, 0
134406, 159, 1, 0, 0
135408, 86, 0, 0, 0
135408, 95, 1, 0, 0
136410, 81, 0, 0, 0
136410, 79, 1, 0, 0
137412, 115, 0, 0, 0
137412, 144, 1, 0, 0
138414, 91, 0, 0, 0
138414, 114, 1, 0, 0
139416, 145, 0, 0, 0
139416, 134, 1, 0, 0
140418, 82, 0, 0, 0
140418, 93, 1, 0, 0
141420, 78, 0, 0, 0
141420, 83, 1, 0, 0
142422, 114, 0, 0, 0
142422, 107, 1, 0, 0
143424, 89, 0, 0, 0
143424, 89, 1, 0, 0
144426, 80, 0, 0, 0
144426, 76, 1, 0, 0
145428, 85, 0, 0, 0
145428, 85, 1, 0, 0
146430, 89, 0, 0, 0
146430, 92, 1, 0, 0
147431, 125, 0, 0, 0
147431, 112, 1, 0, 0
148434, 89, 0, 0, 0
148434, 88, 1, 0, 0
149435, 79, 0, 0, 0
149435, 96, 1, 0, 0
150437, 166, 0, 0, 0
150437, 144, 1, 0, 0
151439, 124, 0, 0, 0
151439, 135, 1, 0, 0
152441, 95, 0, 0, 0
152441, 94, 1, 0, 0
153443, 70, 0, 0, 0
153443, 74, 1, 0, 0
154445, 82, 0, 0, 0
154445, 83, 1, 0, 0
155447, 66, 0, 0, 0
155447, 63, 1, 0, 0
156449, 89, 0, 0, 0
156449, 87, 1, 0, 0
157451, 82, 0, 0, 0
157451, 98, 1, 0, 0
158453, 100, 0, 0, 0
158453, 100, 1, 0, 0
159455, 65, 0, 0, 0
