timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1455698999000,0.00,0.00,95.65,1.34,0.00,0.00,0.00,0.00,2.01,1.00
1455699002000,0.00,0.00,98.99,0.00,0.00,0.00,0.00,0.00,0.67,0.34
1455699005000,0.00,0.00,98.34,0.00,0.00,0.00,0.00,0.00,1.00,0.66
1455699008000,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33
1455699011000,0.00,0.00,98.34,0.00,0.00,0.00,0.00,0.00,1.00,0.66
1455699014000,0.00,0.00,98.99,0.00,0.00,0.00,0.00,0.00,0.67,0.34
1455699017000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.67,0.67
1455699020000,0.00,0.00,98.33,0.00,0.00,0.00,0.00,0.00,1.00,0.67
1455699023000,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00,0.67,0.33
1455699026000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.00,1.00,0.33
1455699029000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.67,0.67
1455699032000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.00,1.00,0.33
1455699035000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.67,0.67
1455699038000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.00,1.00,0.33
1455699041000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,1.00,0.33
1455699044000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.00,0.67,0.67
1455699047000,0.00,0.00,98.66,0.00,0.00,0.00,0.00,0.00,0.67,0.67
1455699050000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,1.00,0.33
1455699053000,0.00,0.00,98.67,0.00,0.00,0.00,0.00,0.00,0.67,0.67
1455699056000,0.00,0.00,82.21,0.00,0.00,0.00,0.00,0.00,5.70,12.08
