timestamp_ms,gnice,guest,idle,iowait,irq,nice,soft,steal,sys,usr
1424886532000,0.00,51.52,9.76,29.97,0.00,0.00,0.00,0.00,5.39,3.37
1424886535000,0.00,0.00,0.00,33.44,0.33,0.00,0.00,0.00,61.20,5.02
1424886538000,0.00,0.00,0.00,0.00,0.66,0.00,0.33,0.00,92.36,6.64
1424886541000,0.00,0.00,0.33,0.00,0.66,0.00,0.00,0.00,92.69,6.31
1424886544000,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,93.00,6.33
1424886547000,0.00,0.00,0.00,0.00,0.66,0.00,0.33,0.00,91.03,7.97
1424886550000,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,92.98,6.35
1424886553000,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,93.00,6.33
1424886556000,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,91.33,8.00
1424886559000,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,92.33,6.67
1424886562000,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,93.00,6.33
1424886565000,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,91.67,7.67
1424886568000,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,91.00,8.00
1424886571000,0.00,0.68,63.05,2.37,0.34,0.00,0.00,0.00,28.47,5.08
1424886574000,0.00,0.34,97.64,0.00,0.34,0.00,0.00,0.00,0.67,1.01
1424886577000,0.00,1.34,96.64,0.34,0.00,0.00,0.34,0.00,0.67,0.67
1424886580000,0.00,0.68,96.28,0.34,0.34,0.00,0.00,0.00,1.01,1.35
1424886583000,0.00,1.01,89.56,7.07,0.34,0.34,0.00,0.00,0.34,1.35
1424886586000,0.00,1.01,97.31,0.00,0.00,0.00,0.34,0.00,0.67,0.67
1424886589000,0.00,1.01,96.97,0.00,0.67,0.00,0.00,0.00,0.67,0.67
1424886592000,0.00,0.00,94.92,3.39,0.00,0.00,0.00,0.00,0.68,1.02
