timestamp_ms,CPU_000,CPU_001,CPU_002,CPU_003,CPU_004,CPU_005,CPU_006,CPU_007,CPU_008,CPU_009,CPU_010,CPU_011,CPU_012,CPU_013,CPU_014,CPU_015,CPU_016,CPU_017,CPU_018,CPU_019,CPU_020,CPU_021,CPU_022,CPU_023,CPU_024,CPU_025,CPU_026,CPU_027,CPU_028,CPU_029,CPU_030,CPU_031,CPU_032,CPU_033,CPU_034,CPU_035,CPU_036,CPU_037,CPU_038,CPU_039,CPU_040,CPU_041,CPU_042,CPU_043,CPU_044,CPU_045
1523641706133.49,2.32837398012843,1.33049941721624,1.6631242715203,1.33049941721624,1.33049941721624,1.33049941721624,1.6631242715203,1.6631242715203,1.33049941721624,1.6631242715203,1.33049941721624,1.33049941721624,1.6631242715203,1.33049941721624,1.33049941721624,1.33049941721624,1.6631242715203,1.33049941721624,1.6631242715203,1.33049941721624,1.33049941721624,1.6631242715203,1.33049941721624,1.6631242715203,1.33049941721624,1.6631242715203,1.33049941721624,1.33049941721624,1.6631242715203,1.6631242715203,1.33049941721624,1.33049941721624,1.33049941721624,1.6631242715203,267.430382860465,1.33049941721624,1.6631242715203,1.6631242715203,1.33049941721624,1.6631242715203,1.33049941721624,1.6631242715203,1.33049941721624,1.6631242715203,1.33049941721624,1.6631242715203
1523641709139.93,8.64810224276045,0,0,0,0,0,0,0,0.332619317029248,2.66095453623399,0,0,0,0,0,0,0,0.332619317029248,0,0,0,0,0.332619317029248,0,0.332619317029248,0,0,0,0,0,0.332619317029248,1.66309658514624,0,0,0,0,0,0,0.332619317029248,0,0,0,0,0,0,0
1523641712147.58,8.97710793642676,0,0,0,0,0.332485479126917,0,0,0,2.65988383301534,0,0,0,0,0.332485479126917,0.332485479126917,0,0,0,0,0,0,0,0,0,0,0.332485479126917,0.332485479126917,1.66242739563459,0,0,1.66242739563459,0.332485479126917,0,0,0,0,0,0,0,0,0,0,0,0,0
1523641715153.72,5.32244026284422,0,0,0,0,0,0,0,0,1.33061006571105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99591509856658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523641718159.93,9.31405336414629,0.997934289015674,0,0,0,0,0,0,0,1.3305790520209,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3305790520209,0,0.332644763005225,0,0,0,1.3305790520209,0,0.332644763005225,0,0,0,0,0,0,0,0.332644763005225,0,0,0,0.665289526010449,0,0
1523641721166.28,10.9767654890649,0.665258514488781,0,0,0,0,0,0,0,2.99366331519952,0,0,0,0,0,0,0,0,0,0,0.332629257244391,0.997887771733172,0,4.98943885866586,0,0.665258514488781,0,0,0.997887771733172,0,0,0.332629257244391,0,0,0,0,0,0,0,1.99577554346634,0,0,0,0.665258514488781,0,0
1523641724172.5,10.644596972894,0.665287310805876,0.997930966208813,0,0,0,0,0,0,2.32850558782056,0,0,0,0,0,0,0,0,0.997930966208813,0,0.665287310805876,0.332643655402938,0,3.65908020943232,0,0.997930966208813,0,0,0,0,0,0.332643655402938,0,0,0,0,0,0,0,0.332643655402938,0,0,0,0,0,0
1523641727178.83,5.65473502849781,0.665262944529154,0.332631472264577,0,0,0,0,0,0,2.32842030585204,0,0,0,0,0,0,0,0,0.332631472264577,0,0,0,0,0.332631472264577,0,0.332631472264577,0,0,0,0,0,0.332631472264577,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523641730185.12,7.98326165744284,0.997907707180355,0,0,0,0.332635902393452,0,0,0,2.32845131675416,0,0,0,0,0,0,0,0,0,0,0.997907707180355,0,0,0,0,0.332635902393452,0,0,1.33054360957381,0.665271804786904,0,0.665271804786904,0,0,0,0,0,0,0,0,0,0,0,0,0.997907707180355,0
1523641733191.29,11.6427217720846,0.332649193488132,0,0.997947580464396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665298386976264,0,0,0.665298386976264,0,0,0,0.997947580464396,0,0,0,0,0,3.32649193488132,0,0,1.33059677395253,0,0,0,0,0,0,0,0,0,0,0
1523641736197.49,2.6611669649191,0.665291741229775,0,0.332645870614887,0,0,0,0,0,0,0,0.332645870614887,0,0,0,0,0,0,0.665291741229775,0,0,0.665291741229775,0,0.665291741229775,0,0,0,0,0,0.332645870614887,0,1.66322935307444,0,0.332645870614887,0,0,0.997937611844662,0,0,0,0,0,0,0,0,0
1523641739203.86,9.31355718310371,0.997881126761112,0.997881126761112,0,0,0,0,0.997881126761112,0,1.33050816901482,0,0,0,0,0,0,0,0,0.665254084507408,0,0,0,0,0.997881126761112,0,0,0,0,0,0.665254084507408,0,1.33050816901482,0,0,0,0,0.332627042253704,0,0,0,0,0,0,0,0,0
1523641742210.06,6.32027154168286,0.332645870614887,0,0,0,0,0,0,0,1.33058348245955,0,0,0,0,0,0.332645870614887,0,0.997937611844662,0.665291741229775,0.332645870614887,0,0,0,1.33058348245955,0,0.332645870614887,0,0,1.33058348245955,1.66322935307444,0,1.33058348245955,0,0,0,0,0,0.332645870614887,0,0,0,0,0,0,0,0.332645870614887
1523641745216.21,2.99386267896459,0.665302817547687,0,0,0.332651408773843,1.33060563509537,0,0,0,1.66325704386922,0,0,0,0,0,0,0,0,0.332651408773843,0,0,0,0.99795422632153,4.65711972283381,0,0,0.99795422632153,0.332651408773843,0,0,0,1.33060563509537,0,0,0,0,0,0,0,0,0,0.332651408773843,0,0,0,0
