1133, 691, 0, 0, 0
1133, 691, 1, 0, 0
2135, 667, 0, 0, 0
2135, 667, 1, 0, 0
3137, 475, 0, 0, 0
3137, 479, 1, 0, 0
4139, 283, 0, 0, 0
4139, 331, 1, 0, 0
5141, 307, 0, 0, 0
5141, 427, 1, 0, 0
6143, 407, 0, 0, 0
6143, 367, 1, 0, 0
7145, 339, 0, 0, 0
7145, 339, 1, 0, 0
8147, 327, 0, 0, 0
8147, 355, 1, 0, 0
9149, 355, 0, 0, 0
9149, 383, 1, 0, 0
10151, 383, 0, 0, 0
10151, 391, 1, 0, 0
11153, 631, 0, 0, 0
11153, 651, 1, 0, 0
12155, 570, 0, 0, 0
12155, 471, 1, 0, 0
13157, 511, 0, 0, 0
13157, 607, 1, 0, 0
14159, 399, 0, 0, 0
14159, 379, 1, 0, 0
15161, 335, 0, 0, 0
15161, 363, 1, 0, 0
16163, 367, 0, 0, 0
16163, 343, 1, 0, 0
17165, 467, 0, 0, 0
17165, 415, 1, 0, 0
18167, 531, 0, 0, 0
18167, 487, 1, 0, 0
19169, 355, 0, 0, 0
19169, 351, 1, 0, 0
20171, 315, 0, 0, 0
20171, 495, 1, 0, 0
21173, 475, 0, 0, 0
21173, 415, 1, 0, 0
22175, 371, 0, 0, 0
22175, 491, 1, 0, 0
23177, 375, 0, 0, 0
23177, 291, 1, 0, 0
24179, 335, 0, 0, 0
24179, 415, 1, 0, 0
25181, 255, 0, 0, 0
25181, 351, 1, 0, 0
26183, 399, 0, 0, 0
26183, 403, 1, 0, 0
27185, 499, 0, 0, 0
27185, 515, 1, 0, 0
28187, 586, 0, 0, 0
28187, 614, 1, 0, 0
29189, 359, 0, 0, 0
29189, 439, 1, 0, 0
30191, 503, 0, 0, 0
30191, 507, 1, 0, 0
31193, 499, 0, 0, 0
31193, 443, 1, 0, 0
32195, 403, 0, 0, 0
32195, 399, 1, 0, 0
33197, 343, 0, 0, 0
33197, 335, 1, 0, 0
34199, 351, 0, 0, 0
34199, 363, 1, 0, 0
35201, 475, 0, 0, 0
35201, 443, 1, 0, 0
36203, 499, 0, 0, 0
36203, 415, 1, 0, 0
37205, 455, 0, 0, 0
37205, 514, 1, 0, 0
38207, 367, 0, 0, 0
38207, 339, 1, 0, 0
39209, 371, 0, 0, 0
39209, 439, 1, 0, 0
40211, 742, 0, 0, 0
40211, 634, 1, 0, 0
41213, 403, 0, 0, 0
41213, 495, 1, 0, 0
42215, 427, 0, 0, 0
42215, 447, 1, 0, 0
43217, 531, 0, 0, 0
43217, 567, 1, 0, 0
44218, 375, 0, 0, 0
44218, 391, 1, 0, 0
45220, 319, 0, 0, 0
45220, 399, 1, 0, 0
46222, 671, 0, 0, 0
46222, 675, 1, 0, 0
47224, 487, 0, 0, 0
47224, 487, 1, 0, 0
48226, 415, 0, 0, 0
48226, 339, 1, 0, 0
49228, 363, 0, 0, 0
49228, 327, 1, 0, 0
50230, 323, 0, 0, 0
50230, 347, 1, 0, 0
51232, 339, 0, 0, 0
51232, 355, 1, 0, 0
52234, 451, 0, 0, 0
52234, 339, 1, 0, 0
53236, 755, 0, 0, 0
53236, 723, 1, 0, 0
54238, 459, 0, 0, 0
54238, 447, 1, 0, 0
55240, 379, 0, 0, 0
55240, 327, 1, 0, 0
56242, 443, 0, 0, 0
56242, 407, 1, 0, 0
57244, 295, 0, 0, 0
57244, 347, 1, 0, 0
58246, 635, 0, 0, 0
58246, 543, 1, 0, 0
59248, 574, 0, 0, 0
59248, 566, 1, 0, 0
60250, 431, 0, 0, 0
60250, 519, 1, 0, 0
61252, 411, 0, 0, 0
61252, 347, 1, 0, 0
62254, 347, 0, 0, 0
62254, 387, 1, 0, 0
63256, 475, 0, 0, 0
63256, 419, 1, 0, 0
64258, 399, 0, 0, 0
64258, 419, 1, 0, 0
65260, 619, 0, 0, 0
65260, 591, 1, 0, 0
66262, 415, 0, 0, 0
66262, 339, 1, 0, 0
67264, 495, 0, 0, 0
67264, 435, 1, 0, 0
68266, 559, 0, 0, 0
68266, 535, 1, 0, 0
69268, 371, 0, 0, 0
69268, 431, 1, 0, 0
70269, 299, 0, 0, 0
70269, 379, 1, 0, 0
71271, 327, 0, 0, 0
71271, 407, 1, 0, 0
72273, 335, 0, 0, 0
72273, 355, 1, 0, 0
73275, 351, 0, 0, 0
73275, 375, 1, 0, 0
74277, 283, 0, 0, 0
74277, 251, 1, 0, 0
75279, 251, 0, 0, 0
75279, 287, 1, 0, 0
76281, 423, 0, 0, 0
76281, 355, 1, 0, 0
