1133, 172, 0, 0, 0
1133, 172, 1, 0, 0
2135, 166, 0, 0, 0
2135, 166, 1, 0, 0
3137, 118, 0, 0, 0
3137, 119, 1, 0, 0
4139, 70, 0, 0, 0
4139, 82, 1, 0, 0
5141, 76, 0, 0, 0
5141, 106, 1, 0, 0
6143, 101, 0, 0, 0
6143, 91, 1, 0, 0
7145, 84, 0, 0, 0
7145, 84, 1, 0, 0
8147, 81, 0, 0, 0
8147, 88, 1, 0, 0
9149, 88, 0, 0, 0
9149, 95, 1, 0, 0
10151, 95, 0, 0, 0
10151, 97, 1, 0, 0
11153, 157, 0, 0, 0
11153, 162, 1, 0, 0
12155, 142, 0, 0, 0
12155, 117, 1, 0, 0
13157, 127, 0, 0, 0
13157, 151, 1, 0, 0
14159, 99, 0, 0, 0
14159, 94, 1, 0, 0
15161, 83, 0, 0, 0
15161, 90, 1, 0, 0
16163, 91, 0, 0, 0
16163, 85, 1, 0, 0
17165, 116, 0, 0, 0
17165, 103, 1, 0, 0
18167, 132, 0, 0, 0
18167, 121, 1, 0, 0
19169, 88, 0, 0, 0
19169, 87, 1, 0, 0
20171, 78, 0, 0, 0
20171, 123, 1, 0, 0
21173, 118, 0, 0, 0
21173, 103, 1, 0, 0
22175, 92, 0, 0, 0
22175, 122, 1, 0, 0
23177, 93, 0, 0, 0
23177, 72, 1, 0, 0
24179, 83, 0, 0, 0
24179, 103, 1, 0, 0
25181, 63, 0, 0, 0
25181, 87, 1, 0, 0
26183, 99, 0, 0, 0
26183, 100, 1, 0, 0
27185, 124, 0, 0, 0
27185, 128, 1, 0, 0
28187, 146, 0, 0, 0
28187, 153, 1, 0, 0
29189, 89, 0, 0, 0
29189, 109, 1, 0, 0
30191, 125, 0, 0, 0
30191, 126, 1, 0, 0
31193, 124, 0, 0, 0
31193, 110, 1, 0, 0
32195, 100, 0, 0, 0
32195, 99, 1, 0, 0
33197, 85, 0, 0, 0
33197, 83, 1, 0, 0
34199, 87, 0, 0, 0
34199, 90, 1, 0, 0
35201, 118, 0, 0, 0
35201, 110, 1, 0, 0
36203, 124, 0, 0, 0
36203, 103, 1, 0, 0
37205, 113, 0, 0, 0
37205, 128, 1, 0, 0
38207, 91, 0, 0, 0
38207, 84, 1, 0, 0
39209, 92, 0, 0, 0
39209, 109, 1, 0, 0
40211, 185, 0, 0, 0
40211, 158, 1, 0, 0
41213, 100, 0, 0, 0
41213, 123, 1, 0, 0
42215, 106, 0, 0, 0
42215, 111, 1, 0, 0
43217, 132, 0, 0, 0
43217, 141, 1, 0, 0
44218, 93, 0, 0, 0
44218, 97, 1, 0, 0
45220, 79, 0, 0, 0
45220, 99, 1, 0, 0
46222, 167, 0, 0, 0
46222, 168, 1, 0, 0
47224, 121, 0, 0, 0
47224, 121, 1, 0, 0
48226, 103, 0, 0, 0
