1142, 753, 0, 0, 0
1142, 581, 1, 0, 0
2144, 607, 0, 0, 0
2144, 635, 1, 0, 0
3146, 547, 0, 0, 0
3146, 507, 1, 0, 0
4148, 642, 0, 0, 0
4148, 622, 1, 0, 0
5150, 367, 0, 0, 0
5150, 299, 1, 0, 0
6152, 391, 0, 0, 0
6152, 291, 1, 0, 0
7154, 363, 0, 0, 0
7154, 319, 1, 0, 0
8156, 383, 0, 0, 0
8156, 331, 1, 0, 0
9158, 511, 0, 0, 0
9158, 503, 1, 0, 0
10160, 319, 0, 0, 0
10160, 287, 1, 0, 0
11162, 367, 0, 0, 0
11162, 351, 1, 0, 0
12164, 355, 0, 0, 0
12164, 367, 1, 0, 0
13166, 335, 0, 0, 0
13166, 403, 1, 0, 0
14168, 407, 0, 0, 0
14168, 551, 1, 0, 0
15170, 582, 0, 0, 0
15170, 582, 1, 0, 0
16172, 383, 0, 0, 0
16172, 387, 1, 0, 0
17174, 495, 0, 0, 0
17174, 395, 1, 0, 0
18176, 379, 0, 0, 0
18176, 403, 1, 0, 0
19178, 367, 0, 0, 0
19178, 387, 1, 0, 0
20180, 371, 0, 0, 0
20180, 311, 1, 0, 0
21182, 387, 0, 0, 0
21182, 419, 1, 0, 0
22184, 483, 0, 0, 0
22184, 483, 1, 0, 0
23186, 351, 0, 0, 0
23186, 371, 1, 0, 0
24188, 335, 0, 0, 0
24188, 355, 1, 0, 0
25190, 331, 0, 0, 0
25190, 299, 1, 0, 0
26192, 403, 0, 0, 0
26192, 403, 1, 0, 0
27194, 459, 0, 0, 0
27194, 407, 1, 0, 0
28196, 379, 0, 0, 0
28196, 431, 1, 0, 0
29198, 359, 0, 0, 0
29198, 371, 1, 0, 0
30200, 367, 0, 0, 0
30200, 351, 1, 0, 0
31202, 451, 0, 0, 0
31202, 455, 1, 0, 0
32204, 355, 0, 0, 0
32204, 315, 1, 0, 0
33206, 407, 0, 0, 0
33206, 339, 1, 0, 0
34208, 399, 0, 0, 0
34208, 283, 1, 0, 0
35210, 443, 0, 0, 0
35210, 383, 1, 0, 0
36212, 443, 0, 0, 0
36212, 419, 1, 0, 0
37214, 574, 0, 0, 0
37214, 622, 1, 0, 0
38216, 543, 0, 0, 0
38216, 503, 1, 0, 0
39218, 495, 0, 0, 0
39218, 507, 1, 0, 0
40220, 339, 0, 0, 0
40220, 367, 1, 0, 0
41222, 339, 0, 0, 0
41222, 351, 1, 0, 0
42224, 463, 0, 0, 0
42224, 559, 1, 0, 0
43226, 399, 0, 0, 0
43226, 399, 1, 0, 0
44228, 331, 0, 0, 0
44228, 427, 1, 0, 0
45230, 295, 0, 0, 0
45230, 359, 1, 0, 0
46231, 319, 0, 0, 0
46231, 347, 1, 0, 0
